00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
46.0,64.0,50.0,37.0,40.0,34.0,34.0,35.0,39.0,31.0,30.0,26.0,23.0,35.0,56.0,54.0,43.0,48.0,55.0,65.0,60.0,62.0,61.0,62.0,2011-01-01,1,08,1,036,5,2011
46.0,64.0,50.0,37.0,40.0,34.0,34.0,35.0,39.0,31.0,30.0,26.0,23.0,35.0,56.0,54.0,43.0,48.0,55.0,65.0,60.0,62.0,61.0,62.0,2011-01-01,1,08,1,036,5,2011
59.0,57.0,55.0,50.0,50.0,49.0,42.0,46.0,50.0,50.0,40.0,48.0,49.0,46.0,41.0,44.0,45.0,48.0,40.0,54.0,52.0,49.0,41.0,44.0,2011-01-02,2,08,1,036,6,2011
59.0,57.0,55.0,50.0,50.0,49.0,42.0,46.0,50.0,50.0,40.0,48.0,49.0,46.0,41.0,44.0,45.0,48.0,40.0,54.0,52.0,49.0,41.0,44.0,2011-01-02,2,08,1,036,6,2011
60.0,49.0,55.0,64.0,58.0,55.0,55.0,70.0,98.0,118.0,83.0,70.0,67.0,54.0,52.0,56.0,62.0,64.0,70.0,72.0,73.0,74.0,76.0,64.0,2011-01-03,3,08,1,036,0,2011
60.0,49.0,55.0,64.0,58.0,55.0,55.0,70.0,98.0,118.0,83.0,70.0,67.0,54.0,52.0,56.0,62.0,64.0,70.0,72.0,73.0,74.0,76.0,64.0,2011-01-03,3,08,1,036,0,2011
56.0,47.0,39.0,37.0,25.0,22.0,33.0,48.0,56.0,58.0,51.0,40.0,47.0,55.0,53.0,48.0,61.0,68.0,62.0,61.0,68.0,66.0,55.0,50.0,2011-01-04,4,08,1,036,1,2011
56.0,47.0,39.0,37.0,25.0,22.0,33.0,48.0,56.0,58.0,51.0,40.0,47.0,55.0,53.0,48.0,61.0,68.0,62.0,61.0,68.0,66.0,55.0,50.0,2011-01-04,4,08,1,036,1,2011
44.0,40.0,39.0,36.0,37.0,40.0,45.0,52.0,56.0,57.0,53.0,50.0,55.0,58.0,58.0,57.0,64.0,70.0,72.0,64.0,59.0,69.0,60.0,53.0,2011-01-05,5,08,1,036,2,2011
44.0,40.0,39.0,36.0,37.0,40.0,45.0,52.0,56.0,57.0,53.0,50.0,55.0,58.0,58.0,57.0,64.0,70.0,72.0,64.0,59.0,69.0,60.0,53.0,2011-01-05,5,08,1,036,2,2011
45.0,39.0,35.0,38.0,32.0,29.0,29.0,24.0,29.0,33.0,28.0,27.0,32.0,29.0,32.0,26.0,25.0,31.0,41.0,44.0,37.0,39.0,39.0,32.0,2011-01-06,6,08,1,036,3,2011
45.0,39.0,35.0,38.0,32.0,29.0,29.0,24.0,29.0,33.0,28.0,27.0,32.0,29.0,32.0,26.0,25.0,31.0,41.0,44.0,37.0,39.0,39.0,32.0,2011-01-06,6,08,1,036,3,2011
26.0,19.0,13.0,11.0,11.0,16.0,26.0,40.0,49.0,53.0,49.0,50.0,47.0,44.0,50.0,38.0,47.0,55.0,71.0,72.0,76.0,63.0,42.0,39.0,2011-01-07,7,08,1,036,4,2011
26.0,19.0,13.0,11.0,11.0,16.0,26.0,40.0,49.0,53.0,49.0,50.0,47.0,44.0,50.0,38.0,47.0,55.0,71.0,72.0,76.0,63.0,42.0,39.0,2011-01-07,7,08,1,036,4,2011
43.0,23.0,21.0,21.0,23.0,29.0,30.0,28.0,25.0,38.0,44.0,41.0,38.0,34.0,49.0,37.0,46.0,66.0,59.0,63.0,67.0,65.0,54.0,47.0,2011-01-08,8,08,1,036,5,2011
43.0,23.0,21.0,21.0,23.0,29.0,30.0,28.0,25.0,38.0,44.0,41.0,38.0,34.0,49.0,37.0,46.0,66.0,59.0,63.0,67.0,65.0,54.0,47.0,2011-01-08,8,08,1,036,5,2011
44.0,37.0,30.0,27.0,21.0,14.0,15.0,22.0,27.0,33.0,31.0,40.0,38.0,46.0,41.0,42.0,48.0,62.0,72.0,83.0,82.0,73.0,74.0,64.0,2011-01-09,9,08,1,036,6,2011
44.0,37.0,30.0,27.0,21.0,14.0,15.0,22.0,27.0,33.0,31.0,40.0,38.0,46.0,41.0,42.0,48.0,62.0,72.0,83.0,82.0,73.0,74.0,64.0,2011-01-09,9,08,1,036,6,2011
70.0,56.0,44.0,34.0,29.0,27.0,49.0,62.0,71.0,82.0,76.0,57.0,53.0,57.0,50.0,45.0,47.0,57.0,56.0,58.0,65.0,51.0,39.0,28.0,2011-01-10,10,08,1,036,0,2011
70.0,56.0,44.0,34.0,29.0,27.0,49.0,62.0,71.0,82.0,76.0,57.0,53.0,57.0,50.0,45.0,47.0,57.0,56.0,58.0,65.0,51.0,39.0,28.0,2011-01-10,10,08,1,036,0,2011
23.0,19.0,13.0,13.0,11.0,15.0,37.0,57.0,63.0,68.0,68.0,50.0,39.0,32.0,35.0,44.0,54.0,67.0,71.0,74.0,74.0,76.0,64.0,53.0,2011-01-11,11,08,1,036,1,2011
23.0,19.0,13.0,13.0,11.0,15.0,37.0,57.0,63.0,68.0,68.0,50.0,39.0,32.0,35.0,44.0,54.0,67.0,71.0,74.0,74.0,76.0,64.0,53.0,2011-01-11,11,08,1,036,1,2011
45.0,57.0,60.0,56.0,53.0,51.0,57.0,87.0,141.0,166.0,109.0,87.0,84.0,84.0,78.0,71.0,79.0,87.0,106.0,115.0,126.0,129.0,96.0,100.0,2011-01-12,12,08,1,036,2,2011
45.0,57.0,60.0,56.0,53.0,51.0,57.0,87.0,141.0,166.0,109.0,87.0,84.0,84.0,78.0,71.0,79.0,87.0,106.0,115.0,126.0,129.0,96.0,100.0,2011-01-12,12,08,1,036,2,2011
106.0,81.0,54.0,44.0,40.0,36.0,39.0,55.0,84.0,81.0,64.0,53.0,53.0,71.0,79.0,88.0,82.0,87.0,98.0,110.0,126.0,107.0,124.0,118.0,2011-01-13,13,08,1,036,3,2011
106.0,81.0,54.0,44.0,40.0,36.0,39.0,55.0,84.0,81.0,64.0,53.0,53.0,71.0,79.0,88.0,82.0,87.0,98.0,110.0,126.0,107.0,124.0,118.0,2011-01-13,13,08,1,036,3,2011
69.0,49.0,42.0,42.0,35.0,36.0,34.0,53.0,85.0,64.0,59.0,52.0,62.0,88.0,88.0,82.0,89.0,81.0,95.0,105.0,129.0,124.0,144.0,112.0,2011-01-14,14,08,1,036,4,2011
69.0,49.0,42.0,42.0,35.0,36.0,34.0,53.0,85.0,64.0,59.0,52.0,62.0,88.0,88.0,82.0,89.0,81.0,95.0,105.0,129.0,124.0,144.0,112.0,2011-01-14,14,08,1,036,4,2011
69.0,55.0,53.0,53.0,38.0,32.0,31.0,39.0,46.0,50.0,51.0,46.0,37.0,42.0,65.0,62.0,52.0,55.0,73.0,89.0,84.0,103.0,120.0,89.0,2011-01-15,15,08,1,036,5,2011
69.0,55.0,53.0,53.0,38.0,32.0,31.0,39.0,46.0,50.0,51.0,46.0,37.0,42.0,65.0,62.0,52.0,55.0,73.0,89.0,84.0,103.0,120.0,89.0,2011-01-15,15,08,1,036,5,2011
53.0,43.0,41.0,43.0,34.0,37.0,44.0,45.0,42.0,41.0,42.0,46.0,51.0,56.0,53.0,48.0,45.0,48.0,73.0,95.0,101.0,101.0,102.0,94.0,2011-01-16,16,08,1,036,6,2011
53.0,43.0,41.0,43.0,34.0,37.0,44.0,45.0,42.0,41.0,42.0,46.0,51.0,56.0,53.0,48.0,45.0,48.0,73.0,95.0,101.0,101.0,102.0,94.0,2011-01-16,16,08,1,036,6,2011
90.0,92.0,83.0,62.0,56.0,44.0,53.0,62.0,62.0,54.0,59.0,66.0,78.0,77.0,84.0,94.0,101.0,94.0,105.0,113.0,114.0,121.0,117.0,113.0,2011-01-17,17,08,1,036,0,2011
90.0,92.0,83.0,62.0,56.0,44.0,53.0,62.0,62.0,54.0,59.0,66.0,78.0,77.0,84.0,94.0,101.0,94.0,105.0,113.0,114.0,121.0,117.0,113.0,2011-01-17,17,08,1,036,0,2011
118.0,112.0,107.0,83.0,68.0,56.0,45.0,44.0,58.0,75.0,74.0,64.0,71.0,72.0,77.0,82.0,77.0,92.0,121.0,137.0,120.0,119.0,101.0,81.0,2011-01-18,18,08,1,036,1,2011
118.0,112.0,107.0,83.0,68.0,56.0,45.0,44.0,58.0,75.0,74.0,64.0,71.0,72.0,77.0,82.0,77.0,92.0,121.0,137.0,120.0,119.0,101.0,81.0,2011-01-18,18,08,1,036,1,2011
71.0,72.0,59.0,51.0,46.0,47.0,53.0,81.0,77.0,83.0,71.0,71.0,64.0,77.0,89.0,102.0,107.0,112.0,99.0,91.0,110.0,111.0,98.0,88.0,2011-01-19,19,08,1,036,2,2011
71.0,72.0,59.0,51.0,46.0,47.0,53.0,81.0,77.0,83.0,71.0,71.0,64.0,77.0,89.0,102.0,107.0,112.0,99.0,91.0,110.0,111.0,98.0,88.0,2011-01-19,19,08,1,036,2,2011
89.0,99.0,82.0,50.0,29.0,31.0,40.0,67.0,73.0,85.0,62.0,59.0,54.0,49.0,53.0,48.0,55.0,62.0,115.0,116.0,51.0,49.0,34.0,23.0,2011-01-20,20,08,1,036,3,2011
89.0,99.0,82.0,50.0,29.0,31.0,40.0,67.0,73.0,85.0,62.0,59.0,54.0,49.0,53.0,48.0,55.0,62.0,115.0,116.0,51.0,49.0,34.0,23.0,2011-01-20,20,08,1,036,3,2011
19.0,15.0,10.0,11.0,17.0,23.0,30.0,66.0,68.0,55.0,40.0,22.0,21.0,22.0,28.0,24.0,32.0,40.0,58.0,56.0,61.0,60.0,48.0,36.0,2011-01-21,21,08,1,036,4,2011
19.0,15.0,10.0,11.0,17.0,23.0,30.0,66.0,68.0,55.0,40.0,22.0,21.0,22.0,28.0,24.0,32.0,40.0,58.0,56.0,61.0,60.0,48.0,36.0,2011-01-21,21,08,1,036,4,2011
32.0,23.0,20.0,15.0,15.0,20.0,25.0,31.0,54.0,51.0,38.0,30.0,23.0,19.0,16.0,17.0,18.0,30.0,44.0,43.0,53.0,41.0,34.0,26.0,2011-01-22,22,08,1,036,5,2011
32.0,23.0,20.0,15.0,15.0,20.0,25.0,31.0,54.0,51.0,38.0,30.0,23.0,19.0,16.0,17.0,18.0,30.0,44.0,43.0,53.0,41.0,34.0,26.0,2011-01-22,22,08,1,036,5,2011
29.0,25.0,22.0,28.0,17.0,12.0,13.0,18.0,19.0,25.0,24.0,21.0,21.0,21.0,22.0,21.0,18.0,26.0,77.0,113.0,122.0,75.0,44.0,54.0,2011-01-23,23,08,1,036,6,2011
29.0,25.0,22.0,28.0,17.0,12.0,13.0,18.0,19.0,25.0,24.0,21.0,21.0,21.0,22.0,21.0,18.0,26.0,77.0,113.0,122.0,75.0,44.0,54.0,2011-01-23,23,08,1,036,6,2011
38.0,27.0,18.0,28.0,24.0,26.0,37.0,66.0,78.0,67.0,58.0,58.0,53.0,45.0,46.0,42.0,43.0,59.0,95.0,150.0,177.0,171.0,131.0,123.0,2011-01-24,24,08,1,036,0,2011
38.0,27.0,18.0,28.0,24.0,26.0,37.0,66.0,78.0,67.0,58.0,58.0,53.0,45.0,46.0,42.0,43.0,59.0,95.0,150.0,177.0,171.0,131.0,123.0,2011-01-24,24,08,1,036,0,2011
85.0,82.0,78.0,71.0,51.0,37.0,41.0,58.0,75.0,82.0,68.0,64.0,62.0,54.0,42.0,43.0,46.0,63.0,104.0,132.0,139.0,173.0,156.0,133.0,2011-01-25,25,08,1,036,1,2011
85.0,82.0,78.0,71.0,51.0,37.0,41.0,58.0,75.0,82.0,68.0,64.0,62.0,54.0,42.0,43.0,46.0,63.0,104.0,132.0,139.0,173.0,156.0,133.0,2011-01-25,25,08,1,036,1,2011
109.0,96.0,81.0,62.0,42.0,38.0,32.0,57.0,87.0,94.0,76.0,53.0,63.0,66.0,45.0,47.0,57.0,80.0,99.0,124.0,140.0,145.0,129.0,127.0,2011-01-26,26,08,1,036,2,2011
109.0,96.0,81.0,62.0,42.0,38.0,32.0,57.0,87.0,94.0,76.0,53.0,63.0,66.0,45.0,47.0,57.0,80.0,99.0,124.0,140.0,145.0,129.0,127.0,2011-01-26,26,08,1,036,2,2011
120.0,59.0,33.0,34.0,36.0,29.0,37.0,61.0,77.0,86.0,85.0,73.0,81.0,75.0,73.0,61.0,62.0,64.0,77.0,78.0,76.0,67.0,56.0,45.0,2011-01-27,27,08,1,036,3,2011
120.0,59.0,33.0,34.0,36.0,29.0,37.0,61.0,77.0,86.0,85.0,73.0,81.0,75.0,73.0,61.0,62.0,64.0,77.0,78.0,76.0,67.0,56.0,45.0,2011-01-27,27,08,1,036,3,2011
33.0,24.0,25.0,19.0,22.0,25.0,29.0,51.0,65.0,58.0,54.0,61.0,40.0,41.0,39.0,49.0,54.0,71.0,89.0,90.0,88.0,93.0,77.0,33.0,2011-01-28,28,08,1,036,4,2011
33.0,24.0,25.0,19.0,22.0,25.0,29.0,51.0,65.0,58.0,54.0,61.0,40.0,41.0,39.0,49.0,54.0,71.0,89.0,90.0,88.0,93.0,77.0,33.0,2011-01-28,28,08,1,036,4,2011
30.0,42.0,32.0,22.0,19.0,25.0,30.0,36.0,42.0,47.0,41.0,48.0,42.0,44.0,41.0,33.0,30.0,40.0,56.0,65.0,74.0,74.0,68.0,66.0,2011-01-29,29,08,1,036,5,2011
30.0,42.0,32.0,22.0,19.0,25.0,30.0,36.0,42.0,47.0,41.0,48.0,42.0,44.0,41.0,33.0,30.0,40.0,56.0,65.0,74.0,74.0,68.0,66.0,2011-01-29,29,08,1,036,5,2011
60.0,66.0,62.0,39.0,35.0,44.0,49.0,50.0,42.0,35.0,32.0,36.0,39.0,44.0,57.0,64.0,64.0,73.0,79.0,47.0,63.0,71.0,80.0,62.0,2011-01-30,30,08,1,036,6,2011
60.0,66.0,62.0,39.0,35.0,44.0,49.0,50.0,42.0,35.0,32.0,36.0,39.0,44.0,57.0,64.0,64.0,73.0,79.0,47.0,63.0,71.0,80.0,62.0,2011-01-30,30,08,1,036,6,2011
39.0,31.0,47.0,37.0,32.0,34.0,49.0,67.0,87.0,94.0,45.0,28.0,27.0,32.0,30.0,30.0,39.0,45.0,58.0,56.0,45.0,64.0,68.0,59.0,2011-01-31,31,08,1,036,0,2011
39.0,31.0,47.0,37.0,32.0,34.0,49.0,67.0,87.0,94.0,45.0,28.0,27.0,32.0,30.0,30.0,39.0,45.0,58.0,56.0,45.0,64.0,68.0,59.0,2011-01-31,31,08,1,036,0,2011
51.0,63.0,54.0,35.0,42.0,46.0,70.0,80.0,104.0,78.0,54.0,43.0,39.0,33.0,47.0,46.0,32.0,45.0,69.0,62.0,61.0,56.0,53.0,58.0,2011-02-01,1,08,2,036,1,2011
