00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
16.8,25.67,25.0,14.63,12.21,11.48,14.27,15.34,16.49,15.31,17.79,16.01,15.42,16.13,22.04,18.3,25.23,27.83,41.75,45.88,51.85,56.07,54.52,41.48,2010-01-01,1,08,1,011,4,2010
34.61,35.38,28.37,19.28,16.22,20.7,26.82,48.21,35.42,42.89,52.85,57.6,58.09,69.24,75.76,60.6,77.07,80.4,78.6,85.81,72.94,83.41,77.91,82.28,2010-01-02,2,08,1,011,5,2010
83.95,88.22,79.71,73.37,63.57,54.21,61.54,61.59,57.89,54.37,41.88,57.46,63.81,62.58,66.63,84.91,87.87,88.8,85.61,88.82,103.4,82.54,86.72,78.79,2010-01-03,3,08,1,011,6,2010
62.2,57.47,41.22,31.58,30.71,28.56,34.08,39.84,52.41,54.34,50.06,45.02,33.4,25.95,83.71,83.68,90.83,104.7,114.4,116.9,109.0,104.2,92.97,63.36,2010-01-04,4,08,1,011,0,2010
42.41,38.92,33.36,30.3,27.31,31.94,35.19,52.9,55.92,71.16,68.1,94.29,83.57,51.34,71.98,82.84,86.37,86.58,56.05,63.13,63.77,71.29,68.98,56.92,2010-01-05,5,08,1,011,1,2010
60.62,57.37,35.18,31.12,35.41,28.63,21.31,21.63,24.48,30.17,30.64,31.53,32.32,25.35,36.33,27.2,23.43,26.82,42.18,51.77,56.05,64.53,71.93,75.94,2010-01-06,6,08,1,011,2,2010
69.32,33.56,31.19,24.32,17.13,14.81,19.89,33.3,41.66,41.7,34.54,30.95,29.69,26.16,29.98,25.96,31.48,48.9,57.36,88.95,77.67,67.5,41.65,33.03,2010-01-07,7,08,1,011,3,2010
29.76,20.79,15.45,18.51,19.37,18.1,26.96,45.66,58.18,55.24,54.44,46.75,46.81,46.32,51.02,53.82,54.52,66.5,84.29,81.25,77.37,76.74,72.1,59.24,2010-01-08,8,08,1,011,4,2010
40.81,37.47,40.36,44.36,39.61,26.47,23.6,27.86,34.53,36.2,42.46,46.44,46.8,43.41,42.97,35.25,39.87,54.89,66.51,78.32,74.58,70.04,76.2,63.23,2010-01-09,9,08,1,011,5,2010
47.45,53.36,43.6,49.42,46.38,43.55,60.97,53.96,36.6,36.14,48.39,55.26,56.17,56.0,68.86,73.83,80.18,68.21,76.85,68.39,64.66,62.97,60.05,41.17,2010-01-10,10,08,1,011,6,2010
80.41,47.03,41.72,50.59,42.02,50.58,66.96,93.32,104.9,73.82,89.16,74.01,52.91,67.73,53.05,58.7,75.91,50.35,54.84,55.49,51.59,69.31,48.4,34.13,2010-01-10,10,08,1,011,6,2010
84.7,42.97,41.83,50.22,63.83,79.16,78.85,84.83,81.63,67.69,53.55,69.19,63.52,61.18,48.47,50.62,51.37,41.99,32.44,55.23,55.74,48.42,42.8,34.17,2010-01-10,10,08,1,011,6,2010
35.5,44.99,38.88,22.87,30.22,30.61,36.2,48.46,72.52,81.1,74.05,54.71,76.34,58.55,86.98,98.39,107.7,107.4,91.29,73.27,64.72,73.07,80.17,67.4,2010-01-11,11,08,1,011,0,2010
60.08,39.03,36.67,38.97,33.95,37.38,49.01,56.35,64.54,71.09,66.91,59.82,66.35,79.86,75.35,73.54,111.4,126.6,155.1,103.2,90.68,90.27,71.44,77.69,2010-01-12,12,08,1,011,1,2010
66.4,45.44,47.53,33.0,22.54,18.88,28.83,52.29,77.28,83.65,93.23,108.4,106.5,99.03,116.9,105.5,108.6,106.2,121.3,116.0,103.9,87.63,79.4,66.04,2010-01-13,13,08,1,011,2,2010
62.55,23.74,10.29,8.58,7.68,8.2,14.68,32.54,52.9,61.77,54.02,56.51,51.33,51.06,48.56,51.88,55.87,71.03,81.37,75.6,79.93,74.31,62.94,46.47,2010-01-14,14,08,1,011,3,2010
28.41,36.48,28.25,32.95,38.98,42.7,77.69,89.41,106.6,111.9,98.86,106.7,96.75,79.0,105.1,91.4,89.65,105.5,92.06,98.39,95.82,95.84,95.9,86.23,2010-01-15,15,08,1,011,4,2010
94.0,84.16,73.05,70.15,72.3,70.16,70.38,72.88,73.7,77.91,88.21,90.89,98.76,87.87,80.26,60.28,60.34,71.21,89.77,77.37,73.41,66.14,64.39,47.29,2010-01-16,16,08,1,011,5,2010
49.09,66.28,63.74,62.48,55.48,46.17,44.94,39.7,39.59,33.21,40.34,42.65,42.23,55.0,52.0,35.4,39.36,58.95,74.61,81.61,92.76,79.56,87.91,86.29,2010-01-17,17,08,1,011,6,2010
83.61,79.04,68.46,61.73,60.05,50.0,41.18,46.14,59.42,62.75,60.49,54.68,61.38,65.36,82.19,70.56,75.63,79.6,69.71,77.66,66.04,73.06,69.32,58.3,2010-01-18,18,08,1,011,0,2010
41.2,53.94,45.64,49.22,48.8,47.47,55.35,67.67,84.81,77.12,79.34,80.96,84.35,81.87,59.85,47.41,59.11,62.78,77.65,69.15,59.54,64.53,63.93,47.92,2010-01-19,19,08,1,011,1,2010
46.56,24.99,21.48,19.78,16.33,15.76,19.37,37.96,61.04,64.94,67.92,57.99,53.77,57.16,64.13,59.75,59.29,99.22,80.21,79.43,93.71,88.32,73.88,67.07,2010-01-20,20,08,1,011,2,2010
53.88,57.54,60.31,76.99,35.94,36.22,71.14,80.56,89.0,99.49,77.44,72.54,72.18,102.7,117.4,107.3,101.9,109.6,100.7,99.92,80.56,83.79,73.42,78.58,2010-01-21,21,08,1,011,3,2010
89.24,111.4,83.57,63.67,60.92,57.8,60.27,64.32,67.77,63.93,71.64,64.86,72.09,80.25,88.44,92.26,117.8,130.0,140.3,131.3,104.0,99.66,123.0,104.3,2010-01-22,22,08,1,011,4,2010
85.1,70.66,81.17,64.19,61.8,51.43,45.84,42.47,51.67,40.39,46.56,33.97,35.07,31.28,42.37,33.87,38.65,39.51,42.16,62.68,57.81,60.28,53.37,51.1,2010-01-23,23,08,1,011,5,2010
46.12,30.51,41.15,55.97,48.81,39.91,62.08,72.83,69.73,62.98,54.39,46.48,35.36,31.94,34.7,21.5,19.69,28.39,37.7,44.14,41.21,34.26,28.72,23.72,2010-01-24,24,08,1,011,6,2010
17.52,13.95,11.2,9.28,8.17,11.46,19.93,44.22,68.03,64.39,43.49,29.46,24.25,25.77,28.95,25.29,33.48,41.01,44.39,53.49,42.31,26.71,19.39,15.02,2010-01-25,25,08,1,011,0,2010
10.03,9.09,7.19,6.76,6.62,7.44,15.24,32.87,44.26,36.02,26.17,23.55,19.52,20.07,22.36,23.85,29.96,47.31,49.72,71.1,73.29,63.69,55.62,31.37,2010-01-26,26,08,1,011,1,2010
34.77,19.65,17.17,16.08,43.92,27.13,32.23,41.47,80.86,62.37,31.13,32.15,30.51,26.8,26.93,32.04,37.63,54.42,59.75,54.83,43.34,43.79,39.77,34.79,2010-01-27,27,08,1,011,2,2010
26.49,42.83,42.21,36.79,30.22,38.52,64.04,97.71,146.1,195.1,156.4,117.3,116.4,132.4,138.6,122.8,97.4,59.44,77.89,69.66,63.55,73.45,83.33,99.95,2010-01-28,28,08,1,011,3,2010
120.4,93.69,94.09,104.4,96.72,101.0,105.4,132.9,175.1,113.3,100.6,89.45,73.86,64.41,78.0,79.82,75.52,65.27,68.18,77.33,65.52,60.29,47.58,30.1,2010-01-29,29,08,1,011,4,2010
37.04,28.4,24.02,28.37,24.46,22.15,21.95,30.05,44.45,43.32,38.87,40.61,43.74,39.33,40.77,31.77,31.1,40.83,58.0,56.82,61.08,54.05,44.03,37.67,2010-01-30,30,08,1,011,5,2010
44.22,39.77,46.17,36.69,34.01,34.3,39.1,37.26,38.28,39.16,32.66,31.09,35.03,44.82,44.79,38.24,29.05,31.65,45.83,45.33,42.09,35.72,29.74,30.23,2010-01-31,31,08,1,011,6,2010
19.82,16.17,15.52,13.45,21.89,42.11,51.77,88.39,105.0,71.57,42.0,30.42,33.36,35.72,26.81,26.26,27.07,38.67,64.61,89.87,99.57,99.44,79.55,47.44,2010-02-01,1,08,2,011,0,2010
30.45,19.39,15.83,15.2,18.32,20.1,38.69,60.3,74.72,79.12,56.82,65.82,85.68,90.77,84.99,75.72,81.3,75.12,99.02,126.5,157.0,148.1,157.1,105.8,2010-02-02,2,08,2,011,1,2010
96.27,88.68,70.22,52.83,56.5,59.38,56.19,69.87,83.63,80.24,71.55,57.05,53.35,58.56,89.9,90.92,95.11,119.3,109.7,111.5,110.2,126.4,115.9,141.4,2010-02-03,3,08,2,011,2,2010
111.4,87.45,80.26,75.7,64.94,57.12,61.55,79.1,87.67,87.05,72.26,84.32,82.97,95.42,88.58,83.37,85.58,81.69,80.0,90.53,86.2,77.79,49.76,24.69,2010-02-04,4,08,2,011,3,2010
18.59,11.13,9.89,11.57,11.15,11.49,24.39,63.93,57.51,54.24,43.01,40.15,33.34,37.12,41.39,34.96,30.84,36.34,41.44,55.22,66.63,69.36,54.23,33.95,2010-02-05,5,08,2,011,4,2010
26.15,25.2,29.46,25.39,18.11,15.49,21.31,25.74,35.48,46.34,38.46,38.25,39.64,37.54,37.46,32.74,36.08,44.96,65.43,76.4,89.04,76.25,82.07,93.97,2010-02-06,6,08,2,011,5,2010
127.3,114.9,95.22,92.46,94.75,85.46,70.55,63.96,59.75,51.37,40.92,51.13,73.96,80.3,66.0,59.83,53.29,59.96,67.34,63.82,70.86,74.65,72.42,58.03,2010-02-07,7,08,2,011,6,2010
61.43,49.33,26.64,29.92,30.8,27.58,27.0,55.01,79.42,75.91,63.86,58.61,55.48,61.01,54.07,45.01,63.18,78.79,74.05,99.25,83.69,96.42,74.71,79.29,2010-02-08,8,08,2,011,0,2010
30.77,21.14,16.0,13.16,14.3,16.26,27.77,62.71,97.82,85.29,68.43,62.57,51.86,50.11,58.15,56.08,65.66,66.65,56.08,84.1,83.94,72.25,46.46,33.93,2010-02-09,9,08,2,011,1,2010
21.4,14.51,15.34,13.94,16.47,36.42,56.31,78.99,86.38,73.76,75.37,83.99,73.43,74.04,62.39,53.99,60.98,64.76,54.29,72.21,83.67,59.58,43.85,24.9,2010-02-10,10,08,2,011,2,2010
19.53,15.73,9.98,10.64,10.77,17.12,52.48,76.87,101.5,57.17,44.5,46.17,50.9,26.1,69.23,60.1,60.01,67.0,92.48,100.2,97.19,80.32,35.93,29.41,2010-02-11,11,08,2,011,3,2010
25.17,26.72,27.54,17.93,15.47,18.35,25.7,63.18,125.5,111.4,100.9,89.95,64.98,55.87,58.02,34.24,38.13,33.3,56.91,72.68,76.0,73.72,47.0,35.37,2010-02-12,12,08,2,011,4,2010
25.81,24.8,16.13,13.46,13.75,13.3,15.34,21.45,24.36,23.26,17.23,19.32,26.2,24.99,24.63,20.1,20.34,31.61,38.52,57.19,55.57,54.26,42.05,29.22,2010-02-13,13,08,2,011,5,2010
22.96,22.06,17.52,16.18,16.24,15.58,21.53,27.43,45.17,30.04,20.63,21.19,23.51,29.55,34.07,35.7,41.06,44.09,47.09,80.46,98.24,88.38,94.39,110.4,2010-02-14,14,08,2,011,6,2010
90.49,58.68,34.27,20.87,15.88,17.43,28.83,50.5,63.99,66.56,58.77,50.61,48.71,45.84,49.11,56.58,60.46,69.97,82.4,77.61,60.73,53.13,42.95,33.01,2010-02-15,15,08,2,011,0,2010
