00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
65.0,94.0,96.0,59.0,43.0,40.0,39.0,47.0,57.0,48.0,45.0,33.0,40.0,42.0,48.0,39.0,31.0,52.0,58.0,65.0,62.0,55.0,60.0,66.0,2011-01-01,1,08,1,038,5,2011
65.0,94.0,96.0,59.0,43.0,40.0,39.0,47.0,57.0,48.0,45.0,33.0,40.0,42.0,48.0,39.0,31.0,52.0,58.0,65.0,62.0,55.0,60.0,66.0,2011-01-01,1,08,1,038,5,2011
63.0,61.0,53.0,53.0,51.0,36.0,54.0,62.0,59.0,49.0,52.0,52.0,61.0,53.0,44.0,46.0,70.0,78.0,93.0,93.0,97.0,81.0,61.0,70.0,2011-01-02,2,08,1,038,6,2011
63.0,61.0,53.0,53.0,51.0,36.0,54.0,62.0,59.0,49.0,52.0,52.0,61.0,53.0,44.0,46.0,70.0,78.0,93.0,93.0,97.0,81.0,61.0,70.0,2011-01-02,2,08,1,038,6,2011
80.0,86.0,80.0,71.0,68.0,69.0,65.0,81.0,115.0,135.0,110.0,104.0,70.0,73.0,71.0,69.0,57.0,62.0,73.0,67.0,64.0,54.0,55.0,37.0,2011-01-03,3,08,1,038,0,2011
80.0,86.0,80.0,71.0,68.0,69.0,65.0,81.0,115.0,135.0,110.0,104.0,70.0,73.0,71.0,69.0,57.0,62.0,73.0,67.0,64.0,54.0,55.0,37.0,2011-01-03,3,08,1,038,0,2011
26.0,36.0,28.0,23.0,17.0,21.0,25.0,57.0,70.0,67.0,64.0,46.0,48.0,51.0,65.0,49.0,51.0,68.0,67.0,71.0,67.0,67.0,65.0,44.0,2011-01-04,4,08,1,038,1,2011
26.0,36.0,28.0,23.0,17.0,21.0,25.0,57.0,70.0,67.0,64.0,46.0,48.0,51.0,65.0,49.0,51.0,68.0,67.0,71.0,67.0,67.0,65.0,44.0,2011-01-04,4,08,1,038,1,2011
37.0,38.0,28.0,25.0,29.0,27.0,37.0,55.0,70.0,78.0,78.0,75.0,78.0,70.0,66.0,54.0,67.0,74.0,70.0,61.0,67.0,74.0,76.0,61.0,2011-01-05,5,08,1,038,2,2011
37.0,38.0,28.0,25.0,29.0,27.0,37.0,55.0,70.0,78.0,78.0,75.0,78.0,70.0,66.0,54.0,67.0,74.0,70.0,61.0,67.0,74.0,76.0,61.0,2011-01-05,5,08,1,038,2,2011
59.0,58.0,46.0,48.0,54.0,43.0,38.0,41.0,48.0,50.0,45.0,37.0,32.0,37.0,40.0,30.0,26.0,35.0,53.0,59.0,58.0,49.0,40.0,32.0,2011-01-06,6,08,1,038,3,2011
59.0,58.0,46.0,48.0,54.0,43.0,38.0,41.0,48.0,50.0,45.0,37.0,32.0,37.0,40.0,30.0,26.0,35.0,53.0,59.0,58.0,49.0,40.0,32.0,2011-01-06,6,08,1,038,3,2011
36.0,26.0,20.0,23.0,19.0,24.0,49.0,57.0,61.0,56.0,63.0,64.0,55.0,42.0,40.0,34.0,40.0,51.0,56.0,64.0,78.0,83.0,71.0,64.0,2011-01-07,7,08,1,038,4,2011
36.0,26.0,20.0,23.0,19.0,24.0,49.0,57.0,61.0,56.0,63.0,64.0,55.0,42.0,40.0,34.0,40.0,51.0,56.0,64.0,78.0,83.0,71.0,64.0,2011-01-07,7,08,1,038,4,2011
51.0,41.0,33.0,31.0,29.0,32.0,34.0,37.0,38.0,46.0,46.0,47.0,37.0,42.0,55.0,54.0,50.0,66.0,63.0,64.0,76.0,78.0,79.0,68.0,2011-01-08,8,08,1,038,5,2011
51.0,41.0,33.0,31.0,29.0,32.0,34.0,37.0,38.0,46.0,46.0,47.0,37.0,42.0,55.0,54.0,50.0,66.0,63.0,64.0,76.0,78.0,79.0,68.0,2011-01-08,8,08,1,038,5,2011
52.0,35.0,25.0,29.0,24.0,16.0,15.0,17.0,20.0,23.0,26.0,40.0,46.0,55.0,68.0,50.0,53.0,72.0,111.0,105.0,107.0,107.0,100.0,77.0,2011-01-09,9,08,1,038,6,2011
52.0,35.0,25.0,29.0,24.0,16.0,15.0,17.0,20.0,23.0,26.0,40.0,46.0,55.0,68.0,50.0,53.0,72.0,111.0,105.0,107.0,107.0,100.0,77.0,2011-01-09,9,08,1,038,6,2011
43.0,55.0,49.0,32.0,26.0,33.0,42.0,68.0,84.0,98.0,77.0,59.0,43.0,48.0,49.0,46.0,49.0,62.0,69.0,68.0,57.0,46.0,34.0,24.0,2011-01-10,10,08,1,038,0,2011
43.0,55.0,49.0,32.0,26.0,33.0,42.0,68.0,84.0,98.0,77.0,59.0,43.0,48.0,49.0,46.0,49.0,62.0,69.0,68.0,57.0,46.0,34.0,24.0,2011-01-10,10,08,1,038,0,2011
20.0,18.0,12.0,10.0,13.0,14.0,22.0,52.0,54.0,88.0,65.0,61.0,45.0,42.0,38.0,41.0,49.0,63.0,80.0,82.0,65.0,69.0,57.0,37.0,2011-01-11,11,08,1,038,1,2011
20.0,18.0,12.0,10.0,13.0,14.0,22.0,52.0,54.0,88.0,65.0,61.0,45.0,42.0,38.0,41.0,49.0,63.0,80.0,82.0,65.0,69.0,57.0,37.0,2011-01-11,11,08,1,038,1,2011
50.0,58.0,55.0,54.0,50.0,56.0,64.0,141.0,137.0,153.0,127.0,91.0,154.0,159.0,110.0,102.0,111.0,125.0,129.0,150.0,164.0,133.0,98.0,93.0,2011-01-12,12,08,1,038,2,2011
50.0,58.0,55.0,54.0,50.0,56.0,64.0,141.0,137.0,153.0,127.0,91.0,154.0,159.0,110.0,102.0,111.0,125.0,129.0,150.0,164.0,133.0,98.0,93.0,2011-01-12,12,08,1,038,2,2011
89.0,91.0,71.0,69.0,52.0,47.0,42.0,89.0,120.0,114.0,104.0,119.0,157.0,122.0,105.0,115.0,111.0,116.0,131.0,147.0,147.0,247.0,219.0,160.0,2011-01-13,13,08,1,038,3,2011
89.0,91.0,71.0,69.0,52.0,47.0,42.0,89.0,120.0,114.0,104.0,119.0,157.0,122.0,105.0,115.0,111.0,116.0,131.0,147.0,147.0,247.0,219.0,160.0,2011-01-13,13,08,1,038,3,2011
162.0,119.0,91.0,59.0,59.0,62.0,65.0,103.0,143.0,134.0,88.0,86.0,146.0,134.0,119.0,117.0,100.0,92.0,109.0,131.0,158.0,112.0,113.0,118.0,2011-01-14,14,08,1,038,4,2011
162.0,119.0,91.0,59.0,59.0,62.0,65.0,103.0,143.0,134.0,88.0,86.0,146.0,134.0,119.0,117.0,100.0,92.0,109.0,131.0,158.0,112.0,113.0,118.0,2011-01-14,14,08,1,038,4,2011
132.0,130.0,110.0,81.0,68.0,56.0,60.0,81.0,92.0,92.0,74.0,65.0,76.0,68.0,99.0,80.0,68.0,76.0,98.0,125.0,156.0,198.0,230.0,156.0,2011-01-15,15,08,1,038,5,2011
132.0,130.0,110.0,81.0,68.0,56.0,60.0,81.0,92.0,92.0,74.0,65.0,76.0,68.0,99.0,80.0,68.0,76.0,98.0,125.0,156.0,198.0,230.0,156.0,2011-01-15,15,08,1,038,5,2011
86.0,82.0,68.0,65.0,67.0,63.0,64.0,58.0,47.0,50.0,47.0,52.0,75.0,75.0,64.0,53.0,57.0,62.0,73.0,92.0,110.0,106.0,81.0,88.0,2011-01-16,16,08,1,038,6,2011
86.0,82.0,68.0,65.0,67.0,63.0,64.0,58.0,47.0,50.0,47.0,52.0,75.0,75.0,64.0,53.0,57.0,62.0,73.0,92.0,110.0,106.0,81.0,88.0,2011-01-16,16,08,1,038,6,2011
83.0,69.0,71.0,72.0,55.0,55.0,64.0,88.0,100.0,97.0,115.0,119.0,110.0,104.0,103.0,112.0,115.0,121.0,136.0,149.0,138.0,135.0,128.0,129.0,2011-01-17,17,08,1,038,0,2011
83.0,69.0,71.0,72.0,55.0,55.0,64.0,88.0,100.0,97.0,115.0,119.0,110.0,104.0,103.0,112.0,115.0,121.0,136.0,149.0,138.0,135.0,128.0,129.0,2011-01-17,17,08,1,038,0,2011
119.0,97.0,88.0,96.0,95.0,71.0,62.0,76.0,113.0,129.0,129.0,123.0,108.0,112.0,131.0,119.0,101.0,118.0,121.0,112.0,119.0,131.0,114.0,108.0,2011-01-18,18,08,1,038,1,2011
119.0,97.0,88.0,96.0,95.0,71.0,62.0,76.0,113.0,129.0,129.0,123.0,108.0,112.0,131.0,119.0,101.0,118.0,121.0,112.0,119.0,131.0,114.0,108.0,2011-01-18,18,08,1,038,1,2011
93.0,74.0,55.0,35.0,45.0,43.0,50.0,87.0,127.0,105.0,116.0,119.0,111.0,102.0,112.0,122.0,130.0,142.0,139.0,116.0,108.0,106.0,85.0,84.0,2011-01-19,19,08,1,038,2,2011
93.0,74.0,55.0,35.0,45.0,43.0,50.0,87.0,127.0,105.0,116.0,119.0,111.0,102.0,112.0,122.0,130.0,142.0,139.0,116.0,108.0,106.0,85.0,84.0,2011-01-19,19,08,1,038,2,2011
84.0,78.0,71.0,70.0,36.0,34.0,52.0,75.0,96.0,134.0,92.0,75.0,79.0,76.0,57.0,58.0,62.0,80.0,99.0,130.0,93.0,77.0,51.0,39.0,2011-01-20,20,08,1,038,3,2011
84.0,78.0,71.0,70.0,36.0,34.0,52.0,75.0,96.0,134.0,92.0,75.0,79.0,76.0,57.0,58.0,62.0,80.0,99.0,130.0,93.0,77.0,51.0,39.0,2011-01-20,20,08,1,038,3,2011
41.0,41.0,32.0,28.0,25.0,26.0,45.0,85.0,102.0,95.0,68.0,60.0,55.0,55.0,57.0,52.0,52.0,65.0,76.0,87.0,98.0,123.0,75.0,66.0,2011-01-21,21,08,1,038,4,2011
41.0,41.0,32.0,28.0,25.0,26.0,45.0,85.0,102.0,95.0,68.0,60.0,55.0,55.0,57.0,52.0,52.0,65.0,76.0,87.0,98.0,123.0,75.0,66.0,2011-01-21,21,08,1,038,4,2011
60.0,54.0,50.0,42.0,36.0,34.0,39.0,47.0,70.0,76.0,50.0,64.0,63.0,43.0,44.0,41.0,48.0,51.0,95.0,99.0,97.0,96.0,98.0,61.0,2011-01-22,22,08,1,038,5,2011
60.0,54.0,50.0,42.0,36.0,34.0,39.0,47.0,70.0,76.0,50.0,64.0,63.0,43.0,44.0,41.0,48.0,51.0,95.0,99.0,97.0,96.0,98.0,61.0,2011-01-22,22,08,1,038,5,2011
47.0,43.0,39.0,31.0,35.0,35.0,32.0,29.0,32.0,39.0,37.0,41.0,38.0,46.0,47.0,33.0,36.0,71.0,98.0,108.0,126.0,90.0,59.0,56.0,2011-01-23,23,08,1,038,6,2011
47.0,43.0,39.0,31.0,35.0,35.0,32.0,29.0,32.0,39.0,37.0,41.0,38.0,46.0,47.0,33.0,36.0,71.0,98.0,108.0,126.0,90.0,59.0,56.0,2011-01-23,23,08,1,038,6,2011
46.0,42.0,35.0,21.0,22.0,26.0,38.0,86.0,104.0,98.0,72.0,74.0,73.0,72.0,71.0,57.0,75.0,80.0,119.0,155.0,179.0,137.0,89.0,91.0,2011-01-24,24,08,1,038,0,2011
46.0,42.0,35.0,21.0,22.0,26.0,38.0,86.0,104.0,98.0,72.0,74.0,73.0,72.0,71.0,57.0,75.0,80.0,119.0,155.0,179.0,137.0,89.0,91.0,2011-01-24,24,08,1,038,0,2011
85.0,68.0,68.0,55.0,77.0,84.0,84.0,108.0,115.0,116.0,99.0,88.0,64.0,61.0,55.0,59.0,73.0,90.0,126.0,160.0,179.0,240.0,204.0,138.0,2011-01-25,25,08,1,038,1,2011
