00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
54.0,63.0,55.0,43.0,33.0,30.0,32.0,36.0,37.0,32.0,30.0,25.0,28.0,33.0,49.0,54.0,46.0,47.0,62.0,68.0,68.0,58.0,63.0,69.0,2011-01-01,1,08,1,040,5,2011
54.0,63.0,55.0,43.0,33.0,30.0,32.0,36.0,37.0,32.0,30.0,25.0,28.0,33.0,49.0,54.0,46.0,47.0,62.0,68.0,68.0,58.0,63.0,69.0,2011-01-01,1,08,1,040,5,2011
67.0,62.0,58.0,55.0,54.0,52.0,49.0,53.0,61.0,60.0,43.0,49.0,44.0,38.0,38.0,33.0,43.0,51.0,43.0,44.0,54.0,41.0,44.0,52.0,2011-01-02,2,08,1,040,6,2011
67.0,62.0,58.0,55.0,54.0,52.0,49.0,53.0,61.0,60.0,43.0,49.0,44.0,38.0,38.0,33.0,43.0,51.0,43.0,44.0,54.0,41.0,44.0,52.0,2011-01-02,2,08,1,040,6,2011
77.0,61.0,60.0,76.0,73.0,68.0,62.0,74.0,83.0,92.0,80.0,65.0,52.0,45.0,51.0,55.0,59.0,59.0,77.0,80.0,92.0,88.0,83.0,69.0,2011-01-03,3,08,1,040,0,2011
77.0,61.0,60.0,76.0,73.0,68.0,62.0,74.0,83.0,92.0,80.0,65.0,52.0,45.0,51.0,55.0,59.0,59.0,77.0,80.0,92.0,88.0,83.0,69.0,2011-01-03,3,08,1,040,0,2011
59.0,44.0,48.0,37.0,22.0,31.0,39.0,46.0,57.0,59.0,46.0,45.0,46.0,48.0,52.0,47.0,63.0,71.0,70.0,75.0,74.0,72.0,63.0,56.0,2011-01-04,4,08,1,040,1,2011
59.0,44.0,48.0,37.0,22.0,31.0,39.0,46.0,57.0,59.0,46.0,45.0,46.0,48.0,52.0,47.0,63.0,71.0,70.0,75.0,74.0,72.0,63.0,56.0,2011-01-04,4,08,1,040,1,2011
48.0,46.0,43.0,41.0,41.0,46.0,52.0,58.0,64.0,61.0,51.0,52.0,58.0,62.0,57.0,58.0,64.0,80.0,86.0,69.0,71.0,71.0,65.0,59.0,2011-01-05,5,08,1,040,2,2011
48.0,46.0,43.0,41.0,41.0,46.0,52.0,58.0,64.0,61.0,51.0,52.0,58.0,62.0,57.0,58.0,64.0,80.0,86.0,69.0,71.0,71.0,65.0,59.0,2011-01-05,5,08,1,040,2,2011
45.0,40.0,33.0,33.0,27.0,28.0,29.0,21.0,24.0,35.0,31.0,28.0,28.0,27.0,30.0,30.0,24.0,29.0,45.0,53.0,40.0,48.0,46.0,40.0,2011-01-06,6,08,1,040,3,2011
45.0,40.0,33.0,33.0,27.0,28.0,29.0,21.0,24.0,35.0,31.0,28.0,28.0,27.0,30.0,30.0,24.0,29.0,45.0,53.0,40.0,48.0,46.0,40.0,2011-01-06,6,08,1,040,3,2011
30.0,26.0,16.0,12.0,15.0,16.0,29.0,36.0,45.0,50.0,51.0,55.0,47.0,42.0,46.0,36.0,45.0,57.0,59.0,64.0,79.0,57.0,32.0,41.0,2011-01-07,7,08,1,040,4,2011
30.0,26.0,16.0,12.0,15.0,16.0,29.0,36.0,45.0,50.0,51.0,55.0,47.0,42.0,46.0,36.0,45.0,57.0,59.0,64.0,79.0,57.0,32.0,41.0,2011-01-07,7,08,1,040,4,2011
38.0,26.0,22.0,26.0,31.0,41.0,30.0,36.0,24.0,24.0,24.0,31.0,29.0,25.0,37.0,36.0,46.0,68.0,46.0,65.0,67.0,63.0,58.0,55.0,2011-01-08,8,08,1,040,5,2011
38.0,26.0,22.0,26.0,31.0,41.0,30.0,36.0,24.0,24.0,24.0,31.0,29.0,25.0,37.0,36.0,46.0,68.0,46.0,65.0,67.0,63.0,58.0,55.0,2011-01-08,8,08,1,040,5,2011
44.0,38.0,32.0,31.0,25.0,16.0,13.0,21.0,36.0,34.0,37.0,36.0,33.0,35.0,31.0,42.0,43.0,73.0,83.0,91.0,101.0,94.0,88.0,86.0,2011-01-09,9,08,1,040,6,2011
44.0,38.0,32.0,31.0,25.0,16.0,13.0,21.0,36.0,34.0,37.0,36.0,33.0,35.0,31.0,42.0,43.0,73.0,83.0,91.0,101.0,94.0,88.0,86.0,2011-01-09,9,08,1,040,6,2011
78.0,53.0,46.0,43.0,31.0,33.0,46.0,73.0,77.0,94.0,76.0,56.0,63.0,56.0,49.0,47.0,46.0,60.0,57.0,68.0,65.0,52.0,46.0,34.0,2011-01-10,10,08,1,040,0,2011
78.0,53.0,46.0,43.0,31.0,33.0,46.0,73.0,77.0,94.0,76.0,56.0,63.0,56.0,49.0,47.0,46.0,60.0,57.0,68.0,65.0,52.0,46.0,34.0,2011-01-10,10,08,1,040,0,2011
26.0,23.0,18.0,26.0,18.0,15.0,32.0,65.0,66.0,72.0,58.0,45.0,28.0,28.0,25.0,34.0,36.0,61.0,76.0,76.0,66.0,59.0,68.0,50.0,2011-01-11,11,08,1,040,1,2011
26.0,23.0,18.0,26.0,18.0,15.0,32.0,65.0,66.0,72.0,58.0,45.0,28.0,28.0,25.0,34.0,36.0,61.0,76.0,76.0,66.0,59.0,68.0,50.0,2011-01-11,11,08,1,040,1,2011
47.0,63.0,61.0,61.0,42.0,42.0,63.0,109.0,144.0,163.0,168.0,115.0,89.0,71.0,66.0,77.0,88.0,105.0,121.0,114.0,128.0,120.0,108.0,92.0,2011-01-12,12,08,1,040,2,2011
47.0,63.0,61.0,61.0,42.0,42.0,63.0,109.0,144.0,163.0,168.0,115.0,89.0,71.0,66.0,77.0,88.0,105.0,121.0,114.0,128.0,120.0,108.0,92.0,2011-01-12,12,08,1,040,2,2011
111.0,87.0,78.0,49.0,41.0,43.0,46.0,65.0,86.0,94.0,73.0,58.0,69.0,72.0,71.0,79.0,81.0,98.0,100.0,101.0,101.0,107.0,122.0,150.0,2011-01-13,13,08,1,040,3,2011
111.0,87.0,78.0,49.0,41.0,43.0,46.0,65.0,86.0,94.0,73.0,58.0,69.0,72.0,71.0,79.0,81.0,98.0,100.0,101.0,101.0,107.0,122.0,150.0,2011-01-13,13,08,1,040,3,2011
96.0,60.0,53.0,49.0,47.0,45.0,48.0,62.0,82.0,91.0,68.0,69.0,81.0,84.0,79.0,81.0,86.0,86.0,103.0,114.0,121.0,133.0,124.0,144.0,2011-01-14,14,08,1,040,4,2011
96.0,60.0,53.0,49.0,47.0,45.0,48.0,62.0,82.0,91.0,68.0,69.0,81.0,84.0,79.0,81.0,86.0,86.0,103.0,114.0,121.0,133.0,124.0,144.0,2011-01-14,14,08,1,040,4,2011
83.0,67.0,64.0,59.0,56.0,44.0,45.0,47.0,58.0,56.0,52.0,46.0,43.0,54.0,65.0,57.0,41.0,52.0,78.0,97.0,98.0,115.0,127.0,91.0,2011-01-15,15,08,1,040,5,2011
83.0,67.0,64.0,59.0,56.0,44.0,45.0,47.0,58.0,56.0,52.0,46.0,43.0,54.0,65.0,57.0,41.0,52.0,78.0,97.0,98.0,115.0,127.0,91.0,2011-01-15,15,08,1,040,5,2011
60.0,48.0,49.0,42.0,46.0,49.0,52.0,48.0,48.0,46.0,43.0,40.0,42.0,40.0,34.0,36.0,43.0,51.0,79.0,109.0,110.0,109.0,110.0,105.0,2011-01-16,16,08,1,040,6,2011
60.0,48.0,49.0,42.0,46.0,49.0,52.0,48.0,48.0,46.0,43.0,40.0,42.0,40.0,34.0,36.0,43.0,51.0,79.0,109.0,110.0,109.0,110.0,105.0,2011-01-16,16,08,1,040,6,2011
106.0,91.0,85.0,74.0,66.0,65.0,61.0,58.0,52.0,48.0,58.0,83.0,83.0,89.0,91.0,104.0,106.0,127.0,112.0,109.0,121.0,125.0,126.0,124.0,2011-01-17,17,08,1,040,0,2011
106.0,91.0,85.0,74.0,66.0,65.0,61.0,58.0,52.0,48.0,58.0,83.0,83.0,89.0,91.0,104.0,106.0,127.0,112.0,109.0,121.0,125.0,126.0,124.0,2011-01-17,17,08,1,040,0,2011
132.0,129.0,125.0,105.0,83.0,68.0,55.0,55.0,58.0,78.0,96.0,91.0,91.0,77.0,76.0,71.0,82.0,92.0,105.0,138.0,123.0,133.0,111.0,94.0,2011-01-18,18,08,1,040,1,2011
132.0,129.0,125.0,105.0,83.0,68.0,55.0,55.0,58.0,78.0,96.0,91.0,91.0,77.0,76.0,71.0,82.0,92.0,105.0,138.0,123.0,133.0,111.0,94.0,2011-01-18,18,08,1,040,1,2011
85.0,77.0,71.0,53.0,46.0,50.0,64.0,85.0,90.0,77.0,74.0,63.0,60.0,68.0,82.0,96.0,104.0,106.0,92.0,101.0,114.0,115.0,94.0,92.0,2011-01-19,19,08,1,040,2,2011
85.0,77.0,71.0,53.0,46.0,50.0,64.0,85.0,90.0,77.0,74.0,63.0,60.0,68.0,82.0,96.0,104.0,106.0,92.0,101.0,114.0,115.0,94.0,92.0,2011-01-19,19,08,1,040,2,2011
101.0,103.0,98.0,63.0,51.0,41.0,42.0,63.0,80.0,79.0,67.0,59.0,51.0,52.0,53.0,44.0,47.0,60.0,97.0,116.0,73.0,61.0,52.0,36.0,2011-01-20,20,08,1,040,3,2011
101.0,103.0,98.0,63.0,51.0,41.0,42.0,63.0,80.0,79.0,67.0,59.0,51.0,52.0,53.0,44.0,47.0,60.0,97.0,116.0,73.0,61.0,52.0,36.0,2011-01-20,20,08,1,040,3,2011
25.0,20.0,14.0,15.0,18.0,28.0,44.0,75.0,71.0,48.0,43.0,21.0,20.0,21.0,23.0,25.0,26.0,34.0,54.0,59.0,57.0,70.0,60.0,58.0,2011-01-21,21,08,1,040,4,2011
25.0,20.0,14.0,15.0,18.0,28.0,44.0,75.0,71.0,48.0,43.0,21.0,20.0,21.0,23.0,25.0,26.0,34.0,54.0,59.0,57.0,70.0,60.0,58.0,2011-01-21,21,08,1,040,4,2011
