00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
51.0,50.0,50.0,60.0,42.0,31.0,32.0,37.0,45.0,42.0,43.0,34.0,28.0,33.0,39.0,35.0,33.0,45.0,61.0,61.0,60.0,52.0,49.0,49.0,2011-01-01,1,08,1,039,5,2011
51.0,50.0,50.0,60.0,42.0,31.0,32.0,37.0,45.0,42.0,43.0,34.0,28.0,33.0,39.0,35.0,33.0,45.0,61.0,61.0,60.0,52.0,49.0,49.0,2011-01-01,1,08,1,039,5,2011
48.0,51.0,44.0,39.0,43.0,46.0,46.0,52.0,47.0,34.0,41.0,42.0,42.0,50.0,39.0,30.0,51.0,50.0,62.0,70.0,67.0,61.0,58.0,59.0,2011-01-02,2,08,1,039,6,2011
48.0,51.0,44.0,39.0,43.0,46.0,46.0,52.0,47.0,34.0,41.0,42.0,42.0,50.0,39.0,30.0,51.0,50.0,62.0,70.0,67.0,61.0,58.0,59.0,2011-01-02,2,08,1,039,6,2011
65.0,52.0,52.0,56.0,56.0,52.0,56.0,84.0,77.0,94.0,154.0,96.0,87.0,71.0,68.0,67.0,54.0,62.0,70.0,71.0,66.0,63.0,51.0,43.0,2011-01-03,3,08,1,039,0,2011
65.0,52.0,52.0,56.0,56.0,52.0,56.0,84.0,77.0,94.0,154.0,96.0,87.0,71.0,68.0,67.0,54.0,62.0,70.0,71.0,66.0,63.0,51.0,43.0,2011-01-03,3,08,1,039,0,2011
33.0,19.0,21.0,20.0,15.0,15.0,21.0,42.0,51.0,58.0,52.0,46.0,44.0,41.0,48.0,40.0,49.0,60.0,68.0,58.0,60.0,58.0,53.0,49.0,2011-01-04,4,08,1,039,1,2011
33.0,19.0,21.0,20.0,15.0,15.0,21.0,42.0,51.0,58.0,52.0,46.0,44.0,41.0,48.0,40.0,49.0,60.0,68.0,58.0,60.0,58.0,53.0,49.0,2011-01-04,4,08,1,039,1,2011
42.0,24.0,21.0,21.0,22.0,25.0,35.0,51.0,61.0,66.0,67.0,71.0,73.0,54.0,55.0,53.0,58.0,72.0,71.0,61.0,60.0,64.0,67.0,59.0,2011-01-05,5,08,1,039,2,2011
42.0,24.0,21.0,21.0,22.0,25.0,35.0,51.0,61.0,66.0,67.0,71.0,73.0,54.0,55.0,53.0,58.0,72.0,71.0,61.0,60.0,64.0,67.0,59.0,2011-01-05,5,08,1,039,2,2011
54.0,47.0,39.0,35.0,36.0,36.0,33.0,37.0,38.0,46.0,41.0,36.0,35.0,38.0,38.0,27.0,24.0,34.0,50.0,51.0,46.0,48.0,43.0,35.0,2011-01-06,6,08,1,039,3,2011
54.0,47.0,39.0,35.0,36.0,36.0,33.0,37.0,38.0,46.0,41.0,36.0,35.0,38.0,38.0,27.0,24.0,34.0,50.0,51.0,46.0,48.0,43.0,35.0,2011-01-06,6,08,1,039,3,2011
28.0,27.0,18.0,17.0,16.0,19.0,37.0,48.0,57.0,56.0,56.0,60.0,60.0,47.0,47.0,40.0,45.0,53.0,56.0,63.0,74.0,77.0,65.0,58.0,2011-01-07,7,08,1,039,4,2011
28.0,27.0,18.0,17.0,16.0,19.0,37.0,48.0,57.0,56.0,56.0,60.0,60.0,47.0,47.0,40.0,45.0,53.0,56.0,63.0,74.0,77.0,65.0,58.0,2011-01-07,7,08,1,039,4,2011
42.0,37.0,27.0,25.0,20.0,22.0,31.0,36.0,34.0,39.0,46.0,44.0,38.0,38.0,48.0,46.0,46.0,61.0,58.0,64.0,68.0,73.0,71.0,63.0,2011-01-08,8,08,1,039,5,2011
42.0,37.0,27.0,25.0,20.0,22.0,31.0,36.0,34.0,39.0,46.0,44.0,38.0,38.0,48.0,46.0,46.0,61.0,58.0,64.0,68.0,73.0,71.0,63.0,2011-01-08,8,08,1,039,5,2011
49.0,33.0,23.0,22.0,15.0,15.0,18.0,19.0,23.0,26.0,30.0,28.0,30.0,42.0,33.0,51.0,27.0,47.0,75.0,85.0,91.0,91.0,78.0,66.0,2011-01-09,9,08,1,039,6,2011
49.0,33.0,23.0,22.0,15.0,15.0,18.0,19.0,23.0,26.0,30.0,28.0,30.0,42.0,33.0,51.0,27.0,47.0,75.0,85.0,91.0,91.0,78.0,66.0,2011-01-09,9,08,1,039,6,2011
