00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
21.4,35.12,38.93,28.49,23.64,21.7,20.06,18.14,17.0,17.38,16.75,17.01,18.72,17.21,21.3,19.92,24.38,32.71,40.58,50.88,52.16,55.23,51.74,37.94,2010-01-01,1,08,1,008,4,2010
17.89,31.31,24.91,14.05,12.2,11.18,11.05,13.63,13.32,10.44,10.89,10.89,10.48,12.2,16.41,12.71,13.79,16.69,26.26,26.34,38.26,45.23,34.23,22.61,2010-01-01,1,08,1,008,4,2010
25.88,39.83,41.98,28.73,20.75,16.7,17.4,19.37,18.22,17.38,16.75,17.48,19.26,22.24,29.47,24.37,27.19,36.57,48.99,64.79,72.07,79.11,65.98,64.93,2010-01-01,1,08,1,008,4,2010
40.45,48.53,39.39,35.75,42.81,24.57,25.07,29.37,40.36,42.75,39.32,34.29,34.01,42.73,51.81,30.6,36.12,36.28,36.95,44.04,60.51,61.29,65.76,68.72,2010-01-02,2,08,1,008,5,2010
30.47,23.58,17.91,16.45,20.94,14.07,15.69,26.37,25.45,34.48,33.83,28.12,43.28,50.57,58.81,43.62,33.57,47.37,44.1,58.53,69.16,75.21,76.1,82.97,2010-01-02,2,08,1,008,5,2010
54.16,46.63,54.11,40.7,37.28,26.01,24.59,41.8,42.71,60.56,70.22,58.2,63.62,78.04,72.03,52.94,59.93,69.32,60.08,64.76,87.53,108.2,98.6,104.8,2010-01-02,2,08,1,008,5,2010
66.03,65.69,60.83,65.17,53.03,52.01,49.83,50.68,43.58,43.06,32.45,34.76,34.49,47.36,58.33,54.37,51.62,44.18,44.82,44.35,56.78,55.12,56.75,61.39,2010-01-03,3,08,1,008,6,2010
81.44,86.95,81.04,72.43,65.25,54.73,49.56,56.89,49.77,41.05,45.3,46.93,53.02,60.01,65.79,74.01,66.81,63.32,61.82,66.57,79.05,83.53,80.37,80.94,2010-01-03,3,08,1,008,6,2010
110.7,104.9,85.63,81.92,73.29,63.67,64.51,65.93,67.62,69.17,52.9,50.99,57.25,62.55,70.8,86.72,79.68,75.08,69.32,74.24,89.29,99.78,85.46,82.88,2010-01-03,3,08,1,008,6,2010
53.11,43.76,34.92,28.03,26.07,28.42,32.86,43.26,53.35,61.4,56.65,53.34,60.39,69.07,70.07,63.4,63.99,56.02,62.07,66.03,66.72,62.46,59.58,40.78,2010-01-04,4,08,1,008,0,2010
64.62,55.32,43.93,37.24,31.24,34.24,43.37,61.12,76.51,74.0,65.67,74.24,64.7,68.03,82.16,72.8,72.83,67.54,77.81,85.61,83.12,78.29,69.62,52.42,2010-01-04,4,08,1,008,0,2010
74.19,66.68,54.46,45.32,40.61,41.03,40.88,46.88,61.26,59.71,60.32,59.44,79.39,69.4,80.45,78.79,71.4,85.05,86.6,91.69,97.87,103.1,93.09,65.14,2010-01-04,4,08,1,008,0,2010
29.44,26.46,23.9,22.51,17.71,28.76,40.06,52.09,55.92,62.76,70.13,65.0,65.26,41.56,54.53,56.09,54.09,48.39,51.43,52.39,54.56,52.21,45.1,44.2,2010-01-05,5,08,1,008,1,2010
35.15,27.36,23.27,20.05,21.4,29.21,49.75,54.26,71.71,80.47,61.45,56.12,57.11,46.98,63.55,65.29,50.17,66.35,67.42,67.9,72.24,60.06,49.46,50.93,2010-01-05,5,08,1,008,1,2010
38.96,38.71,46.28,34.94,37.09,39.91,70.23,56.43,68.15,84.81,84.59,102.7,70.68,68.27,62.28,74.85,87.61,90.75,75.18,74.82,83.26,86.36,74.63,66.84,2010-01-05,5,08,1,008,1,2010
50.55,48.75,44.35,41.16,28.1,36.94,31.75,29.74,28.55,30.66,27.12,20.96,24.93,26.86,19.32,18.53,20.04,28.38,35.03,38.35,40.79,43.71,54.11,51.05,2010-01-06,6,08,1,008,2,2010
44.56,43.08,32.09,29.84,35.3,28.37,17.98,16.36,20.24,20.36,19.7,18.95,21.65,22.75,24.45,19.44,17.69,28.36,49.85,54.2,51.36,58.08,54.06,54.17,2010-01-06,6,08,1,008,2,2010
85.59,75.94,53.55,43.75,33.1,33.53,30.92,26.36,26.61,36.31,33.89,36.81,35.49,37.56,35.88,24.8,22.05,31.43,47.26,76.04,80.33,91.31,88.51,75.99,2010-01-06,6,08,1,008,2,2010
38.74,24.52,26.67,20.18,15.43,15.84,23.97,38.79,49.94,50.83,51.34,45.4,43.38,42.09,39.76,38.78,43.37,52.55,56.9,62.13,59.57,45.52,29.43,23.39,2010-01-07,7,08,1,008,3,2010
48.27,37.93,36.23,25.88,22.37,21.76,30.23,56.49,75.13,69.92,68.15,63.36,62.12,58.44,62.79,56.93,59.37,60.22,62.8,65.1,51.14,50.15,32.01,22.94,2010-01-07,7,08,1,008,3,2010
62.21,57.33,34.52,29.87,23.96,23.81,27.19,31.56,46.8,49.61,41.58,35.32,31.67,34.45,33.61,29.4,35.92,38.9,43.2,51.72,54.97,38.63,19.42,15.28,2010-01-07,7,08,1,008,3,2010
18.95,14.58,15.65,14.48,12.76,12.49,13.86,30.49,39.44,54.334660489621655,45.487389290094015,40.26260843893355,38.02569423627197,36.53548939455875,27.06,31.0,37.82,42.56,50.7,45.77,43.23,51.11,54.75,41.19,2010-01-08,8,08,1,008,4,2010
19.24,16.92,15.7,12.59,11.7,11.41,15.84,35.56,49.23,41.74,38.6,33.94,34.51,31.99,34.15,36.15,40.9,52.92,67.44,63.16,56.1,56.92,56.74,49.39,2010-01-08,8,08,1,008,4,2010
11.96,10.6,8.6,8.67,10.01,21.03,32.32,42.23,38.88,49.29,46.95,36.19,35.34,30.64,31.69,27.61,27.04,43.77,67.47,74.8,75.57,72.19,69.71,58.3,2010-01-08,8,08,1,008,4,2010
36.98,28.26,34.98,35.68,39.72,26.84,19.49,31.23,35.08,34.65,37.75,36.46,32.54,32.43,33.08,23.25,38.62,45.68,55.2,55.89,51.33,55.97,58.2,54.98,2010-01-09,9,08,1,008,5,2010
24.34,26.56,28.82,27.45,29.37,20.76,15.77,22.64,25.42,27.83,29.12,30.38,28.26,28.53,25.2,20.06,28.12,35.63,51.71,59.24,58.46,54.44,57.94,46.16,2010-01-09,9,08,1,008,5,2010
37.79,32.84,28.97,35.12,36.34,30.72,31.45,31.93,37.07,37.93,39.62,46.55,42.82,40.17,38.85,29.41,42.74,57.74,64.78,78.53,80.4,70.45,71.6,84.12,2010-01-09,9,08,1,008,5,2010
47.82,45.0,42.44,40.4,41.24,36.41,38.98,48.64,42.85,40.1,44.67,45.88,41.32,46.87,41.84,45.36,48.41,26.69,33.69,39.27,44.28,39.81,35.22,36.74,2010-01-10,10,08,1,008,6,2010
35.73,38.49,38.51,37.24,39.47,37.47,43.12,57.81,39.7,42.47,48.21,55.55,55.95,62.98,64.07,64.47,71.33,55.15,73.2,46.2,53.1,54.48,50.64,47.53,2010-01-10,10,08,1,008,6,2010
76.84,50.44,62.56,51.4,68.62,78.12,76.15,79.19,72.86,60.21,63.89,64.69,56.88,61.28,61.53,71.31,75.05,64.53,76.03,66.61,70.21,66.37,53.57,45.2,2010-01-10,10,08,1,008,6,2010
27.33,28.05,34.94,25.94,24.3,28.91,27.85,41.21,55.26,61.46,51.81,52.63,58.59,61.38,67.72,65.25,65.99,68.72,73.7,69.3,75.08,66.2,68.56,59.48,2010-01-11,11,08,1,008,0,2010
44.67,38.96,47.87,42.98,43.28,35.96,35.31,47.13,77.15,89.24,73.15,67.23,72.88,78.37,89.85,91.71,94.28,88.47,80.49,76.88,58.62,50.52,76.73,57.79,2010-01-11,11,08,1,008,0,2010
46.07,39.28,27.44,22.21,27.87,39.79,56.38,89.34,106.3,87.23,67.13,60.59,65.57,88.19,85.9,95.13,99.89,111.5,123.6,124.3,117.6,107.8,105.7,85.86,2010-01-11,11,08,1,008,0,2010
46.48,40.43,31.04,30.25,27.1,35.21,39.21,55.5,65.74,71.15,64.43,62.38,66.95,68.19,70.24,63.4,79.27,88.32,89.15,78.04,71.67,60.81,56.48,57.62,2010-01-12,12,08,1,008,1,2010
55.16,35.61,33.96,38.42,36.62,35.55,46.07,63.22,88.88,89.92,88.2,86.75,98.74,94.05,95.12,91.62,105.4,108.7,122.7,88.15,74.68,60.92,53.44,64.69,2010-01-12,12,08,1,008,1,2010
