date,day,hour,measure,month,season,weekday,working-day,year,period
2011-12-21 00:00:00,21,0,109.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 00:00:00,21,0,109.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 01:00:00,21,1,79.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 01:00:00,21,1,79.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 02:00:00,21,2,58.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 02:00:00,21,2,58.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 03:00:00,21,3,62.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 03:00:00,21,3,62.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 04:00:00,21,4,63.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 04:00:00,21,4,63.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 05:00:00,21,5,64.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 05:00:00,21,5,64.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 06:00:00,21,6,65.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 06:00:00,21,6,65.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 07:00:00,21,7,80.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 07:00:00,21,7,80.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 08:00:00,21,8,82.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 08:00:00,21,8,82.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 09:00:00,21,9,92.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 09:00:00,21,9,92.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 10:00:00,21,10,128.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 10:00:00,21,10,128.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 11:00:00,21,11,127.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 11:00:00,21,11,127.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 12:00:00,21,12,145.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 12:00:00,21,12,145.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 13:00:00,21,13,119.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 13:00:00,21,13,119.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 14:00:00,21,14,104.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 14:00:00,21,14,104.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 15:00:00,21,15,101.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 15:00:00,21,15,101.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 16:00:00,21,16,95.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 16:00:00,21,16,95.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 17:00:00,21,17,104.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 17:00:00,21,17,104.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 18:00:00,21,18,112.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 18:00:00,21,18,112.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 19:00:00,21,19,146.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 19:00:00,21,19,146.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 20:00:00,21,20,129.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 20:00:00,21,20,129.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 21:00:00,21,21,98.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 21:00:00,21,21,98.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 22:00:00,21,22,78.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 22:00:00,21,22,78.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 23:00:00,21,23,76.0,12,winter,2,True,2011,Without pedestrianization
2011-12-21 23:00:00,21,23,76.0,12,winter,2,True,2011,Without pedestrianization
2011-12-22 00:00:00,22,0,82.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 00:00:00,22,0,82.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 01:00:00,22,1,77.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 01:00:00,22,1,77.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 02:00:00,22,2,75.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 02:00:00,22,2,75.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 03:00:00,22,3,67.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 03:00:00,22,3,67.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 04:00:00,22,4,72.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 04:00:00,22,4,72.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 05:00:00,22,5,57.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 05:00:00,22,5,57.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 06:00:00,22,6,47.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 06:00:00,22,6,47.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 07:00:00,22,7,69.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 07:00:00,22,7,69.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 08:00:00,22,8,83.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 08:00:00,22,8,83.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 09:00:00,22,9,111.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 09:00:00,22,9,111.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 10:00:00,22,10,89.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 10:00:00,22,10,89.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 11:00:00,22,11,70.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 11:00:00,22,11,70.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 12:00:00,22,12,80.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 12:00:00,22,12,80.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 13:00:00,22,13,81.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 13:00:00,22,13,81.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 14:00:00,22,14,83.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 14:00:00,22,14,83.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 15:00:00,22,15,80.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 15:00:00,22,15,80.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 16:00:00,22,16,89.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 16:00:00,22,16,89.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 17:00:00,22,17,95.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 17:00:00,22,17,95.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 18:00:00,22,18,126.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 18:00:00,22,18,126.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 19:00:00,22,19,102.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 19:00:00,22,19,102.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 20:00:00,22,20,86.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 20:00:00,22,20,86.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 21:00:00,22,21,103.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 21:00:00,22,21,103.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 22:00:00,22,22,118.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 22:00:00,22,22,118.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 23:00:00,22,23,116.0,12,winter,3,True,2011,Without pedestrianization
2011-12-22 23:00:00,22,23,116.0,12,winter,3,True,2011,Without pedestrianization
2011-12-23 00:00:00,23,0,116.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 00:00:00,23,0,116.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 01:00:00,23,1,89.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 01:00:00,23,1,89.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 02:00:00,23,2,69.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 02:00:00,23,2,69.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 03:00:00,23,3,58.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 03:00:00,23,3,58.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 04:00:00,23,4,51.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 04:00:00,23,4,51.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 05:00:00,23,5,50.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 05:00:00,23,5,50.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 06:00:00,23,6,46.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 06:00:00,23,6,46.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 07:00:00,23,7,55.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 07:00:00,23,7,55.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 08:00:00,23,8,64.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 08:00:00,23,8,64.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 09:00:00,23,9,87.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 09:00:00,23,9,87.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 10:00:00,23,10,109.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 10:00:00,23,10,109.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 11:00:00,23,11,114.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 11:00:00,23,11,114.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 12:00:00,23,12,128.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 12:00:00,23,12,128.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 13:00:00,23,13,107.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 13:00:00,23,13,107.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 14:00:00,23,14,91.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 14:00:00,23,14,91.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 15:00:00,23,15,86.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 15:00:00,23,15,86.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 16:00:00,23,16,85.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 16:00:00,23,16,85.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 17:00:00,23,17,89.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 17:00:00,23,17,89.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 18:00:00,23,18,95.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 18:00:00,23,18,95.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 19:00:00,23,19,104.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 19:00:00,23,19,104.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 20:00:00,23,20,122.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 20:00:00,23,20,122.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 21:00:00,23,21,133.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 21:00:00,23,21,133.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 22:00:00,23,22,144.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 22:00:00,23,22,144.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 23:00:00,23,23,88.0,12,winter,4,True,2011,Without pedestrianization
2011-12-23 23:00:00,23,23,88.0,12,winter,4,True,2011,Without pedestrianization
2011-12-24 00:00:00,24,0,57.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 00:00:00,24,0,57.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 01:00:00,24,1,49.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 01:00:00,24,1,49.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 02:00:00,24,2,60.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 02:00:00,24,2,60.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 03:00:00,24,3,57.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 03:00:00,24,3,57.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 04:00:00,24,4,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 04:00:00,24,4,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 05:00:00,24,5,35.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 05:00:00,24,5,35.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 06:00:00,24,6,28.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 06:00:00,24,6,28.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 07:00:00,24,7,31.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 07:00:00,24,7,31.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 08:00:00,24,8,33.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 08:00:00,24,8,33.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 09:00:00,24,9,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 09:00:00,24,9,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 10:00:00,24,10,43.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 10:00:00,24,10,43.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 11:00:00,24,11,48.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 11:00:00,24,11,48.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 12:00:00,24,12,42.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 12:00:00,24,12,42.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 13:00:00,24,13,45.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 13:00:00,24,13,45.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 14:00:00,24,14,36.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 14:00:00,24,14,36.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 15:00:00,24,15,36.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 15:00:00,24,15,36.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 16:00:00,24,16,46.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 16:00:00,24,16,46.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 17:00:00,24,17,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 17:00:00,24,17,44.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 18:00:00,24,18,46.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 18:00:00,24,18,46.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 19:00:00,24,19,54.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 19:00:00,24,19,54.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 20:00:00,24,20,58.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 20:00:00,24,20,58.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 21:00:00,24,21,54.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 21:00:00,24,21,54.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 22:00:00,24,22,42.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 22:00:00,24,22,42.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 23:00:00,24,23,48.0,12,winter,5,True,2011,Without pedestrianization
2011-12-24 23:00:00,24,23,48.0,12,winter,5,True,2011,Without pedestrianization
2011-12-25 00:00:00,25,0,39.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 00:00:00,25,0,39.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 01:00:00,25,1,48.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 01:00:00,25,1,48.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 02:00:00,25,2,50.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 02:00:00,25,2,50.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 03:00:00,25,3,44.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 03:00:00,25,3,44.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 04:00:00,25,4,36.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 04:00:00,25,4,36.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 05:00:00,25,5,35.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 05:00:00,25,5,35.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 06:00:00,25,6,32.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 06:00:00,25,6,32.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 07:00:00,25,7,48.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 07:00:00,25,7,48.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 08:00:00,25,8,44.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 08:00:00,25,8,44.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 09:00:00,25,9,45.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 09:00:00,25,9,45.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 10:00:00,25,10,46.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 10:00:00,25,10,46.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 11:00:00,25,11,50.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 11:00:00,25,11,50.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 12:00:00,25,12,59.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 12:00:00,25,12,59.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 13:00:00,25,13,62.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 13:00:00,25,13,62.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 14:00:00,25,14,72.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 14:00:00,25,14,72.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 15:00:00,25,15,67.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 15:00:00,25,15,67.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 16:00:00,25,16,79.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 16:00:00,25,16,79.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 17:00:00,25,17,84.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 17:00:00,25,17,84.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 18:00:00,25,18,82.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 18:00:00,25,18,82.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 19:00:00,25,19,80.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 19:00:00,25,19,80.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 20:00:00,25,20,86.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 20:00:00,25,20,86.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 21:00:00,25,21,140.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 21:00:00,25,21,140.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 22:00:00,25,22,118.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 22:00:00,25,22,118.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 23:00:00,25,23,94.0,12,winter,6,False,2011,Without pedestrianization
2011-12-25 23:00:00,25,23,94.0,12,winter,6,False,2011,Without pedestrianization
2011-12-26 00:00:00,26,0,69.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 00:00:00,26,0,69.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 01:00:00,26,1,53.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 01:00:00,26,1,53.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 02:00:00,26,2,50.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 02:00:00,26,2,50.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 03:00:00,26,3,41.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 03:00:00,26,3,41.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 04:00:00,26,4,43.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 04:00:00,26,4,43.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 05:00:00,26,5,55.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 05:00:00,26,5,55.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 06:00:00,26,6,49.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 06:00:00,26,6,49.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 07:00:00,26,7,61.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 07:00:00,26,7,61.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 08:00:00,26,8,66.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 08:00:00,26,8,66.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 09:00:00,26,9,73.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 09:00:00,26,9,73.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 10:00:00,26,10,92.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 10:00:00,26,10,92.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 11:00:00,26,11,84.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 11:00:00,26,11,84.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 12:00:00,26,12,78.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 12:00:00,26,12,78.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 13:00:00,26,13,61.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 13:00:00,26,13,61.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 14:00:00,26,14,73.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 14:00:00,26,14,73.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 15:00:00,26,15,60.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 15:00:00,26,15,60.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 16:00:00,26,16,70.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 16:00:00,26,16,70.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 17:00:00,26,17,79.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 17:00:00,26,17,79.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 18:00:00,26,18,84.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 18:00:00,26,18,84.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 19:00:00,26,19,105.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 19:00:00,26,19,105.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 20:00:00,26,20,127.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 20:00:00,26,20,127.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 21:00:00,26,21,126.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 21:00:00,26,21,126.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 22:00:00,26,22,91.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 22:00:00,26,22,91.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 23:00:00,26,23,96.0,12,winter,0,False,2011,Without pedestrianization
2011-12-26 23:00:00,26,23,96.0,12,winter,0,False,2011,Without pedestrianization
2011-12-27 00:00:00,27,0,79.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 00:00:00,27,0,79.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 01:00:00,27,1,62.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 01:00:00,27,1,62.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 02:00:00,27,2,62.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 02:00:00,27,2,62.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 03:00:00,27,3,54.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 03:00:00,27,3,54.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 04:00:00,27,4,45.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 04:00:00,27,4,45.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 05:00:00,27,5,42.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 05:00:00,27,5,42.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 06:00:00,27,6,43.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 06:00:00,27,6,43.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 07:00:00,27,7,59.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 07:00:00,27,7,59.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 08:00:00,27,8,66.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 08:00:00,27,8,66.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 09:00:00,27,9,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 09:00:00,27,9,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 10:00:00,27,10,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 10:00:00,27,10,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 11:00:00,27,11,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 11:00:00,27,11,82.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 12:00:00,27,12,104.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 12:00:00,27,12,104.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 13:00:00,27,13,95.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 13:00:00,27,13,95.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 14:00:00,27,14,94.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 14:00:00,27,14,94.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 15:00:00,27,15,73.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 15:00:00,27,15,73.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 16:00:00,27,16,67.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 16:00:00,27,16,67.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 17:00:00,27,17,75.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 17:00:00,27,17,75.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 18:00:00,27,18,100.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 18:00:00,27,18,100.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 19:00:00,27,19,110.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 19:00:00,27,19,110.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 20:00:00,27,20,116.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 20:00:00,27,20,116.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 21:00:00,27,21,108.0,12,winter,1,True,2011,Without pedestrianization
2011-12-27 21:00:00,27,21,108.0,12,winter,1,True,2011,Without pedestrianization
