00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
8.33,21.48,12.54,7.49,5.92,3.25,7.03,8.48,8.97,7.86,6.29,6.63,6.48,4.93,6.92,6.61,8.71,14.42,20.02,29.15,31.81,38.79,28.16,20.73,2010-01-01,1,08,1,049,4,2010
18.58,21.35,18.25,26.84,25.46,16.16,17.1,22.98,27.64,29.82,26.97,21.72,30.89,44.65,51.49,30.67,34.41,28.01,26.73,26.24,48.89,51.9,53.16,53.8,2010-01-02,2,08,1,049,5,2010
56.85,46.74,45.49,42.97,43.55,37.71,35.85,45.02,43.96,45.81,34.5,29.2,33.55,46.58,56.49,50.66,52.2,41.05,39.5,38.24,43.37,43.53,44.94,62.43,2010-01-03,3,08,1,049,6,2010
55.15,46.6,35.51,23.91,24.79,26.75,28.6,36.12,46.99,50.35,45.41,47.53,51.04,61.18,69.51,69.2,66.63,53.27,62.22,62.52,70.69,63.88,63.53,41.09,2010-01-04,4,08,1,049,0,2010
23.93,17.5,18.36,15.44,12.03,12.44,16.63,34.03,42.78,44.76,58.92,56.97,45.06,42.08,53.71,61.95,41.78,37.42,44.75,44.56,45.22,38.52,32.49,32.99,2010-01-05,5,08,1,049,1,2010
28.98,35.76,26.54,25.23,15.51,17.36,15.12,14.47,13.73,14.94,11.77,11.04,11.8,14.2,7.79,8.59,8.52,11.58,22.17,25.05,35.21,42.86,54.62,52.65,2010-01-06,6,08,1,049,2,2010
31.21,19.26,23.01,16.17,12.65,12.83,18.57,29.78,38.69,40.78,36.03,32.78,29.41,30.11,28.81,27.77,31.81,41.29,50.52,54.32,47.8,34.0,19.11,14.27,2010-01-07,7,08,1,049,3,2010
10.32,7.09,7.7,7.4,6.29,6.53,7.98,20.63,29.18,29.31,25.91,21.09,23.09,21.77,19.16,19.96,28.37,32.29,35.78,38.15,33.63,36.15,30.36,29.4,2010-01-08,8,08,1,049,4,2010
20.71,22.99,20.89,19.28,18.07,14.74,12.7,11.47,18.42,19.11,18.8,15.05,11.29,10.03,10.58,10.21,15.85,22.71,31.86,41.24,32.42,34.34,34.18,33.96,2010-01-09,9,08,1,049,5,2010
24.56,24.25,28.24,29.25,28.28,25.6,25.3,46.85,41.73,42.54,46.14,47.49,44.95,44.9,43.7,48.82,55.25,23.7,30.67,33.05,37.79,39.06,32.87,34.19,2010-01-10,10,08,1,049,6,2010
27.55,26.31,32.92,27.2,18.15,34.04,22.41,24.41,47.59,49.7,63.79,43.56,68.3,76.41,81.13,76.11,77.83,83.03,81.29,80.29,91.02,79.64,79.04,70.18,2010-01-11,11,08,1,049,0,2010
51.89,43.85,34.24,34.69,28.83,34.8,31.35,44.86,59.35,67.0,65.15,47.37,52.02,68.67,66.54,63.85,73.36,82.69,83.02,73.01,70.81,40.48,36.74,54.45,2010-01-12,12,08,1,049,1,2010
49.57,50.59,32.7,25.05,18.7,23.14,27.37,65.96,70.06,63.08,70.97,73.02,72.37,67.79,55.09,58.46,56.98,50.0,67.77,75.07,63.58,49.29,52.75,44.97,2010-01-13,13,08,1,049,2,2010
38.4,14.72,5.22,5.22,2.79,3.02,10.35,16.02,19.87,27.05,17.08,17.8,17.94,15.13,13.98,18.31,19.33,23.22,29.29,36.91,32.22,27.54,24.33,16.5,2010-01-14,14,08,1,049,3,2010
10.53,10.64,16.19,30.79,23.84,17.17,17.73,57.82,65.66,66.72,71.42,95.12,86.49,80.93,62.12,50.2,63.29,70.38,69.05,66.46,60.34,48.41,72.03,67.45,2010-01-15,15,08,1,049,4,2010
69.0,61.39,56.24,44.43,41.05,30.46,29.65,31.59,33.62,39.86,56.05,55.73,63.6,60.56,40.74,34.67,41.14,40.22,28.37,33.37,50.51,57.04,55.29,43.56,2010-01-16,16,08,1,049,5,2010
36.44,40.36,37.93,27.03,33.19,29.81,33.07,31.75,24.68,29.46,27.54,27.14,25.59,34.46,32.07,22.74,23.18,25.64,24.06,31.9,44.09,46.35,57.76,56.0,2010-01-17,17,08,1,049,6,2010
53.47,43.94,39.61,32.58,29.47,35.96,37.76,45.4,52.67,53.55,58.35,34.72,41.98,37.02,26.74,37.11,37.38,41.78,53.42,54.88,55.27,54.46,51.75,50.0,2010-01-18,18,08,1,049,0,2010
44.81,42.22,40.03,37.38,31.56,27.88,37.6,42.28,55.37,66.17,62.08,67.07,52.07,62.86,53.75,39.75,42.44,45.52,35.57,29.44,29.25,30.7,41.69,32.47,2010-01-19,19,08,1,049,1,2010
20.11,22.1,18.04,14.79,11.81,6.72,12.38,24.54,47.83,50.25,31.43,25.15,18.14,13.68,16.78,20.87,17.74,26.87,32.74,46.07,48.59,42.64,38.37,48.59,2010-01-20,20,08,1,049,2,2010
36.06,32.21,51.7,52.52,54.05,46.43,40.78,46.55,56.37,60.64,68.12,77.84,71.42,76.49,74.62,77.51,84.37,75.63,64.7,62.83,67.65,62.4,46.64,52.19,2010-01-21,21,08,1,049,3,2010
58.06,48.97,69.05,63.75,50.17,48.52,50.89,61.39,53.01,54.13,64.2,70.9,79.64,75.4,70.53,74.07,87.48,86.37,77.9,73.37,95.52,88.51,95.12,97.07,2010-01-22,22,08,1,049,4,2010
91.65,94.95,102.8,70.56,59.78,50.98,43.92,36.14,45.62,42.26,40.57,20.35,15.76,16.45,18.76,18.68,15.68,18.91,41.59,53.55,57.81,46.51,35.56,25.86,2010-01-23,23,08,1,049,5,2010
25.57,20.2,20.0,23.14,21.08,21.18,27.49,35.83,40.07,42.32,36.06,35.9,33.38,21.21,19.58,11.54,15.78,28.66,39.12,40.98,52.42,46.2,31.56,19.61,2010-01-24,24,08,1,049,6,2010
12.76,10.09,10.19,5.37,4.57,8.58,19.35,45.52,60.44,58.42,41.98,24.93,19.31,15.37,12.38,14.27,18.92,27.72,40.07,45.87,39.63,33.75,25.09,15.53,2010-01-25,25,08,1,049,0,2010
10.05,6.57,5.82,5.0,3.41,4.12,13.65,29.99,41.26,35.38,30.56,25.06,22.17,21.74,25.2,22.86,28.31,34.22,55.45,70.7,67.0,64.29,53.1,31.02,2010-01-26,26,08,1,049,1,2010
24.97,17.82,12.42,10.73,23.31,23.55,20.11,27.31,45.63,45.57,23.1,27.06,28.09,24.43,22.32,17.51,21.42,47.47,57.58,57.31,42.14,44.95,34.06,25.64,2010-01-27,27,08,1,049,2,2010
22.76,28.76,23.96,21.3,19.78,17.06,21.32,50.68,55.09,82.26,93.8,90.9,89.84,98.48,92.08,89.45,80.42,50.34,54.3,60.93,64.89,58.44,63.79,49.74,2010-01-28,28,08,1,049,3,2010
70.73,76.26,75.16,60.03,62.83,55.53,42.6,55.24,78.26,89.82,99.01,71.92,44.84,18.35,24.77,21.27,24.9,24.65,34.98,38.49,27.26,31.97,23.77,15.53,2010-01-29,29,08,1,049,4,2010
15.47,15.88,12.82,12.05,14.63,13.85,15.31,17.72,25.03,25.76,19.14,13.32,11.2,14.5,8.74,9.48,10.05,13.21,24.22,31.02,25.46,37.71,38.53,20.32,2010-01-30,30,08,1,049,5,2010
