00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
61.46711604938271,51.01886913580247,43.54631440329218,38.680844444444446,34.74064526748971,36.1546683127572,48.93611522633745,64.99939917695473,70.39826008230453,67.01613662551439,58.491514403292186,82.4,79.41,74.73,61.32,58.38,59.89,71.51,87.9,96.1,104.7,96.99,101.7,106.3,2010-01-18,18,08,1,056,0,2010
84.19,64.48,59.84,58.6,58.85,59.65,78.1,93.98,92.52,106.5,101.6,108.9,114.0,101.8,78.61,66.57,76.33,72.71,83.33,89.8,67.08,81.35,91.2,67.88,2010-01-19,19,08,1,056,1,2010
53.66,27.85,28.94,34.63,23.06,17.38,29.34,68.96,109.1,101.7,58.49,52.46,35.34,38.02,42.04,46.88,53.68,80.29,97.42,116.8,89.33,124.6,96.02,117.1,2010-01-20,20,08,1,056,2,2010
92.81,111.7,111.9,101.0,81.84,77.1,79.37,115.3,124.9,159.2,137.1,143.5,123.2,90.19,127.3,121.8,122.2,144.1,151.2,173.8,188.4,163.6,158.5,156.0,2010-01-21,21,08,1,056,3,2010
156.1,128.1,76.76,72.82,71.29,80.22,113.3,101.3,101.9,97.17,100.4,102.0,102.7,110.7,108.6,109.7,132.9,136.9,147.4,144.1,168.2,183.8,207.5,128.2,2010-01-22,22,08,1,056,4,2010
121.5,163.9,135.4,132.9,94.56,89.26,76.31,81.45,91.63,102.8,76.78,54.49,55.64,65.96,60.51,73.27,68.04,80.78,117.1,75.08129218106995,84.45166255144032,104.7,103.7,102.3,2010-01-23,23,08,1,056,5,2010
97.16,77.79,84.45,90.59,105.0,105.3,107.9,100.5,77.41,76.8,65.58,76.46,72.95,69.91,66.56,53.01,61.36,76.47,94.07,95.11,95.5,94.04,75.11,48.57,2010-01-24,24,08,1,056,6,2010
34.07,29.56,28.82,22.59,19.48,29.66,54.83,97.61,109.7,107.2,91.46,72.79,66.91,71.31,68.84,69.75,74.01,93.04,104.3,118.9,93.35,74.35,64.28,43.04,2010-01-25,25,08,1,056,0,2010
24.71,19.25,21.89,18.13,15.52,20.4,45.3,78.46,89.7,81.48,69.81,63.2,59.02,58.06,62.26,57.83,68.97,89.15,117.0,140.4,147.2,140.2,131.3,107.5,2010-01-26,26,08,1,056,1,2010
116.0,78.81,48.01,47.26,72.74,85.7,87.42,86.75,107.6,102.7,78.68,66.56,63.59,60.33,61.05,53.59,66.66,106.7,125.4,123.1,96.84,98.15,86.23,76.97,2010-01-27,27,08,1,056,2,2010
79.45,77.46,72.3,62.09,64.41,76.59,114.1,116.5,116.2,119.9,166.2,154.8,133.8,115.3,123.7,107.2,88.43,120.9,137.3,129.2,138.6,132.4,163.9,176.5,2010-01-28,28,08,1,056,3,2010
160.0,112.1,91.07,87.85,96.07,107.2,144.4,176.8,191.3,187.7,174.5,190.4,75.33,50.01,42.48,45.16,51.54,51.91,70.94,86.86,83.58,72.7,49.75,40.45,2010-01-29,29,08,1,056,4,2010
23.59,22.16,25.06,19.81,20.79,17.81,30.32,48.19,91.03,58.65,32.23,28.5,28.1,29.55,27.22,24.67,25.84,40.51,54.08,60.58,63.75,63.19,49.94,38.89,2010-01-30,30,08,1,056,5,2010
39.27,37.61,27.92,61.48,54.33,23.34,37.93,30.34,31.8,35.78,28.31,24.5,28.01,32.27,38.48,43.05,36.62,42.85,70.89,63.94,60.32,59.26,61.53,51.17,2010-01-31,31,08,1,056,6,2010
38.66,25.43,15.54,12.05,14.78,37.09,83.65,138.6,236.6,184.5,118.8,80.53,78.55,73.15,67.33,67.54,83.32,102.5,131.9,164.9,171.5,146.0,136.9,128.6,2010-02-01,1,08,2,056,0,2010
103.2,83.31,79.14,68.31,56.62,77.42,98.22,127.7,141.5,182.8,58.491514403292186,82.08,90.89,60.36,73.9,70.78,72.21,49.10954897119342,149.4,215.5,263.6,172.0,166.8,151.3,2010-02-02,2,08,2,056,1,2010
118.3,106.9,95.59,87.86,85.52,62.97,91.3,115.0,109.9,160.2,158.8,128.0,115.7,101.5,98.76,99.27,87.37,108.5,147.8,159.1,195.8,230.1,189.7,149.8,2010-02-03,3,08,2,056,2,2010
146.8,139.0,122.4,104.1,102.5,94.67,89.24,116.4,144.3,174.0,125.3,109.8,90.62,91.65,97.46,88.67,93.51,102.1,91.21,114.7,103.4,106.3,55.53,45.1,2010-02-04,4,08,2,056,3,2010
17.32,13.44,12.34,11.47,10.12,15.09,37.83,57.89,86.99,65.6,45.15,36.16,28.79,48.3,36.92,37.61,39.65,44.67,57.66,69.87,81.01,87.89,64.04,47.7,2010-02-05,5,08,2,056,4,2010
46.73,34.86,33.74,30.43,25.81,22.87,39.52,62.25,60.76,76.3,59.65,33.71,28.95,24.53,33.79,30.74,26.57,31.55,52.58,105.5,85.68,134.0,155.1,102.8,2010-02-06,6,08,2,056,5,2010
137.3,148.1,92.76,90.15,90.44,77.64,72.07,67.52,81.54,74.05,84.94,89.74,87.77,70.88,64.71,58.85,50.56,65.73,104.5,109.7,134.6,131.8,98.78,122.6,2010-02-07,7,08,2,056,6,2010
117.4,72.94,47.7,40.11,58.73,52.42,75.71,88.53,81.66,86.34,84.26,85.61,86.12,85.24,47.89,40.32,44.22,63.82,111.3,115.2,82.15,78.58,72.78,49.79,2010-02-08,8,08,2,056,0,2010
47.75,18.17,14.16,14.02,17.88,26.17,35.37,56.18,67.45,65.88,36.31,33.13,28.4,29.06,31.31,30.76,51.23,59.79,109.9,107.9,131.4,156.2,125.3,100.6,2010-02-09,9,08,2,056,1,2010
77.47,54.09,48.57,54.06,75.58,91.61,106.4,142.3,167.8,143.3,108.2,76.13,71.57,60.02,49.51,51.02,59.28,66.72,84.11,77.9,92.52,95.96,102.1,81.85,2010-02-10,10,08,2,056,2,2010
66.14,54.14,39.21,26.71,30.0,54.15,61.63,113.9,134.7,113.2,89.97,58.55,58.98,58.04,63.78,59.83,75.05,76.45,90.61,94.37,98.69,111.9,109.4,83.3,2010-02-11,11,08,2,056,3,2010
63.35,60.17,59.58,78.37,94.8,94.16,118.8,156.0,121.5,119.2,78.32,56.78,53.67,74.95,81.69,94.11,90.22,112.3,121.6,148.4,144.4,136.9,111.1,88.07,2010-02-12,12,08,2,056,4,2010
61.25,53.19,48.52,44.36,35.94,41.8,55.46,61.29,66.8,77.78,67.51,67.87,77.78,55.35,60.15,48.97,55.43,67.76,104.0,109.1,126.3,130.3,112.3,92.18,2010-02-13,13,08,2,056,5,2010
69.41,56.56,56.29,51.55,51.94,54.68,57.42,67.2,65.35,55.19,52.06,46.43,43.74,40.45,55.17,41.29,53.69,65.65,102.2,142.2,160.1,161.6,159.5,143.4,2010-02-14,14,08,2,056,6,2010
131.4,108.1,98.0,47.31,31.59,42.81,69.0,114.9,127.7,121.7,124.2,126.5,116.5,118.4,117.5,119.6,135.1,144.7,158.8,145.2,134.1,121.2,98.17,78.62,2010-02-15,15,08,2,056,0,2010
60.81,41.65,45.46,45.94,34.75,42.9,71.62,124.7,156.9,143.5,146.0,144.8,142.0,158.8,142.3,131.2,142.4,149.3,159.2,167.1,161.9,168.1,172.1,152.1,2010-02-16,16,08,2,056,1,2010
122.9,101.6,58.4,51.25,32.19,39.43,61.69,50.08,73.44,74.1,59.89,47.21,42.46,34.68,47.62,38.46,44.84,53.5,55.72,70.24,72.23,57.82,46.8,33.69,2010-02-17,17,08,2,056,2,2010
26.61,21.07,26.01,24.92,29.31,68.69,97.16,116.4,134.7,134.9,135.5,129.6,117.3,90.89,103.3,118.9,106.5,121.6,147.0,146.3,150.8,154.5,90.17,76.24,2010-02-18,18,08,2,056,3,2010
94.56,79.38,62.39,53.04,52.32,58.54,66.44,82.49,80.55,82.79,80.95,93.34,96.72,95.41,105.3,53.13,40.46,53.07,62.25,83.26,107.9,78.09,84.13,54.93,2010-02-19,19,08,2,056,4,2010
45.28,38.08,28.21,25.55,26.31,33.15,43.59,84.3,78.17,57.16,38.46,35.03,31.34,24.8,28.03,23.23,22.82,31.21,46.41,66.09,99.29,86.54,122.3,117.0,2010-02-20,20,08,2,056,5,2010
100.3,87.32,59.98,52.9,52.58,34.21,40.33,49.14,58.73,66.05,85.35,99.38,106.7,115.3,119.4,98.31,101.7,94.96,116.5,134.3,140.9,132.9,112.5,111.2,2010-02-21,21,08,2,056,6,2010
97.92,80.23,58.67,53.27,61.68,88.64,111.4,126.6,112.3,60.29,41.5,41.69,43.89,32.21,37.36,46.29,46.52,68.03,82.83,63.14,72.88,64.88,58.01,37.98,2010-02-22,22,08,2,056,0,2010
26.04,36.53,31.38,47.07,57.08,70.03,98.44,124.6,117.8,83.12,51.82,36.67,31.6,44.32,58.33,61.82,76.57,51.23,63.07,81.45,82.0,60.34,39.83,22.14,2010-02-23,23,08,2,056,1,2010
14.17,12.42,10.3,9.83,8.72,16.73,29.46,52.22,53.83,43.39,30.87,27.93,22.58,20.95,34.02,36.92,41.76,51.99,48.47,81.84,71.56,64.23,40.49,40.42,2010-02-24,24,08,2,056,2,2010
28.61,25.59,22.94,57.83,53.44,72.91,93.23,103.6,117.7,121.6,102.4,76.26,41.91,49.61,92.55,60.69,59.17,33.7,44.84,51.03,62.87,41.74,35.55,31.01,2010-02-25,25,08,2,056,3,2010
21.53,13.25,10.64,9.79,9.44,16.93,67.76,128.9,140.7,104.6,77.91,52.85,38.32,42.14,38.09,38.38,40.96,53.75,69.9,111.2,136.2,137.4,143.3,156.8,2010-02-26,26,08,2,056,4,2010
123.4,114.7,106.6,106.2,81.43,70.67,77.48,90.04,86.67,93.78,100.4,88.76,64.33,66.51,49.15,65.87,79.03,25.9,24.19,20.65,22.92,20.74,17.45,13.73,2010-02-27,27,08,2,056,5,2010
14.45,10.36,10.98,10.6,7.52,10.19,15.2,18.86,24.67,28.28,28.19,21.52,20.07,24.88,38.84,30.53,29.76,48.53,75.06,105.9,111.5,109.0,85.77,80.54,2010-02-28,28,08,2,056,6,2010
23.41,10.44,8.91,7.43,8.37,11.54,28.22,56.45,71.81,64.83,34.66,34.53,30.57,29.27,26.46,23.65,27.59,37.6,54.16,101.9,130.6,119.5,138.4,141.7,2010-03-01,1,08,3,056,0,2010
113.9,88.67,77.7,63.77,46.09,44.92,62.69,105.7,125.5,122.6,107.6,81.9,79.17,51.99,49.24,53.79,69.78,70.75,84.91,91.95,91.14,64.45,49.13,51.98,2010-03-02,2,08,3,056,1,2010
49.97,57.42,51.2,32.95,35.05,42.17,69.81,105.0,113.1,111.7,90.56,66.62,45.18,38.97,30.76,33.92,31.87,41.99,63.47,92.2,118.3,148.1,125.5,79.71,2010-03-03,3,08,3,056,2,2010
112.5,81.74,73.32,69.31,74.19,79.77,130.4,218.3,187.9,103.4,68.86,52.48,41.56,36.72,45.87,64.69,77.2,64.11,79.98,125.4,97.72,78.58,59.79,51.13,2010-03-04,4,08,3,056,3,2010
36.42,24.81,35.92,43.79,54.17,48.02,63.25,88.98,103.5,89.26,86.85,88.83,96.59,101.5,116.4,116.4,127.3,132.2,149.8,127.9,109.0,82.53,57.37,53.46,2010-03-05,5,08,3,056,4,2010
48.43,41.53,47.78,53.58,43.74,42.93,57.24,70.57,81.11,88.49,96.82,104.4,99.07,102.1,102.8,91.89,98.23,98.94,104.4,114.8,130.3,127.3,115.0,110.0,2010-03-06,6,08,3,056,5,2010
97.42,91.23,82.55,95.99,67.4,80.27,92.4,98.05,84.35,70.47,47.24,44.51,54.04,48.98,42.81,36.99,48.95,56.06,65.5,53.5,69.2,71.39,79.79,70.34,2010-03-07,7,08,3,056,6,2010
47.22,26.87,27.53,24.27,24.8,29.27,51.39,74.32,90.22,91.67,64.95,52.39,71.81,49.82,41.3,58.15,40.15,57.26,85.02,106.5,103.6,97.89,84.56,58.5,2010-03-08,8,08,3,056,0,2010
45.06,33.07,33.57,47.15,31.03,45.48,87.0,128.3,130.9,126.9,96.13,59.67,64.32,49.03,58.41,60.19,72.73,83.96,71.42,118.4,129.0,157.7,130.8,138.8,2010-03-09,9,08,3,056,1,2010
