00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,date,day,metric,month,station,weekday,year
46.0,35.0,34.0,39.0,39.0,33.0,29.0,33.0,31.0,25.0,22.0,21.0,20.0,25.0,35.0,31.0,25.0,37.0,56.0,54.0,61.0,66.0,59.0,57.0,2011-01-01,1,08,1,060,5,2011
46.0,35.0,34.0,39.0,39.0,33.0,29.0,33.0,31.0,25.0,22.0,21.0,20.0,25.0,35.0,31.0,25.0,37.0,56.0,54.0,61.0,66.0,59.0,57.0,2011-01-01,1,08,1,060,5,2011
47.0,50.0,44.0,43.0,38.0,44.0,43.0,47.0,44.0,35.0,41.0,32.0,30.0,45.0,55.0,50.0,58.0,44.0,48.0,56.0,59.0,47.0,59.0,48.0,2011-01-02,2,08,1,060,6,2011
47.0,50.0,44.0,43.0,38.0,44.0,43.0,47.0,44.0,35.0,41.0,32.0,30.0,45.0,55.0,50.0,58.0,44.0,48.0,56.0,59.0,47.0,59.0,48.0,2011-01-02,2,08,1,060,6,2011
67.0,66.0,61.0,65.0,67.0,66.0,64.0,90.0,118.0,108.0,70.0,75.0,98.0,94.0,69.0,66.0,63.0,59.0,71.0,67.0,71.0,65.0,53.0,42.0,2011-01-03,3,08,1,060,0,2011
67.0,66.0,61.0,65.0,67.0,66.0,64.0,90.0,118.0,108.0,70.0,75.0,98.0,94.0,69.0,66.0,63.0,59.0,71.0,67.0,71.0,65.0,53.0,42.0,2011-01-03,3,08,1,060,0,2011
36.0,39.0,27.0,21.0,19.0,22.0,29.0,47.0,57.0,66.0,60.0,51.0,43.0,40.0,49.0,45.0,44.0,61.0,70.0,62.0,66.0,66.0,52.0,46.0,2011-01-04,4,08,1,060,1,2011
36.0,39.0,27.0,21.0,19.0,22.0,29.0,47.0,57.0,66.0,60.0,51.0,43.0,40.0,49.0,45.0,44.0,61.0,70.0,62.0,66.0,66.0,52.0,46.0,2011-01-04,4,08,1,060,1,2011
50.0,25.0,16.0,16.0,17.0,20.0,23.0,43.0,57.0,63.0,66.0,69.0,64.0,43.0,43.0,51.0,54.0,67.0,74.0,56.0,49.0,58.0,62.0,52.0,2011-01-05,5,08,1,060,2,2011
50.0,25.0,16.0,16.0,17.0,20.0,23.0,43.0,57.0,63.0,66.0,69.0,64.0,43.0,43.0,51.0,54.0,67.0,74.0,56.0,49.0,58.0,62.0,52.0,2011-01-05,5,08,1,060,2,2011
