,actual,predicted,difference,mae,mse
0,16.761364,26.069223,-9.307859,9.307859,86.636246
1,13.443182,20.560717,-7.1175346,7.1175346,50.659298
2,17.59091,16.832197,0.75871277,0.75871277,0.5756451
3,31.693182,17.685192,14.00799,14.00799,196.22379
4,44.96591,25.484709,19.481203,19.481203,379.51727
5,33.352272,36.209984,-2.8577118,2.8577118,8.166516
6,28.375,34.961674,-6.5866737,6.5866737,43.38427
7,28.375,30.79028,-2.4152794,2.4152794,5.8335743
8,20.909092,28.72649,-7.817398,7.817398,61.111713
9,29.204546,23.99402,5.2105255,5.2105255,27.149576
10,28.375,26.403181,1.9718189,1.9718189,3.8880699
11,29.204546,27.433731,1.7708149,1.7708149,3.1357853
12,30.034092,28.195995,1.8380966,1.8380966,3.3785992
13,30.034092,28.984196,1.0498962,1.0498962,1.1022822
14,33.352272,29.252817,4.099455,4.099455,16.80553
15,29.204546,31.130028,-1.9254818,1.9254818,3.7074802
16,31.693182,29.791374,1.9018078,1.9018078,3.6168728
17,38.329544,30.342255,7.9872894,7.9872894,63.79679
18,36.670456,34.27795,2.3925056,2.3925056,5.7240834
19,36.670456,35.317852,1.3526039,1.3526039,1.8295374
20,33.352272,35.59571,-2.2434387,2.2434387,5.033017
21,32.522728,33.815113,-1.2923851,1.2923851,1.6702592
22,46.625,32.40275,14.222252,14.222252,202.27245
23,39.98864,39.440292,0.5483475,0.5483475,0.30068496
24,30.863636,39.64305,-8.779415,8.779415,77.07813
25,30.863636,34.19487,-3.331234,3.331234,11.09712
26,20.909092,31.433264,-10.524172,10.524172,110.758194
27,21.738636,24.996275,-3.257639,3.257639,10.612211
28,22.568182,22.736086,-0.1679039,0.1679039,0.02819172
29,32.522728,22.589779,9.932949,9.932949,98.663475
30,30.034092,27.856853,2.1772385,2.1772385,4.7403674
31,25.886364,29.150927,-3.2645626,3.2645626,10.657369
32,22.568182,27.169905,-4.6017227,4.6017227,21.175852
33,20.079546,24.374914,-4.295368,4.295368,18.450188
34,21.738636,21.85872,-0.12008476,0.12008476,0.01442035
35,27.545456,21.790932,5.754524,5.754524,33.114548
36,22.568182,24.954792,-2.38661,2.38661,5.6959076
37,25.886364,23.834852,2.0515118,2.0515118,4.2087007
38,27.545456,24.857939,2.6875172,2.6875172,7.2227488
39,27.545456,26.281029,1.2644272,1.2644272,1.5987761
40,35.840908,26.860682,8.9802265,8.9802265,80.64447
41,37.5,31.494102,6.0058975,6.0058975,36.070805
42,32.522728,34.64015,-2.1174202,2.1174202,4.483468
43,25.05682,33.18633,-8.129509,8.129509,66.08891
44,19.25,28.168142,-8.918142,8.918142,79.533264
45,17.59091,22.732073,-5.141163,5.141163,26.431555
46,16.761364,19.765095,-3.0037308,3.0037308,9.022399
47,20.079546,18.401134,1.6784115,1.6784115,2.817065
48,25.886364,19.68813,6.1982346,6.1982346,38.41811
49,25.05682,23.349052,1.7077675,1.7077675,2.9164698
50,33.352272,24.543083,8.809189,8.809189,77.60181
51,42.477272,29.247116,13.230156,13.230156,175.03703
52,41.647728,36.348534,5.2991943,5.2991943,28.08146
53,44.136364,39.215572,4.9207916,4.9207916,24.21419
54,41.647728,41.570354,0.077373505,0.077373505,0.0059866593
55,44.136364,41.153305,2.983059,2.983059,8.898641
56,25.886364,42.04177,-16.155407,16.155407,260.99716
57,20.079546,32.448586,-12.36904,12.36904,152.99313
58,22.568182,24.504175,-1.9359932,1.9359932,3.7480698
59,25.05682,22.85406,2.2027607,2.2027607,4.8521547
60,25.05682,23.924221,1.1325989,1.1325989,1.2827802
61,31.693182,24.604353,7.088829,7.088829,50.251495
62,44.136364,28.358706,15.777658,15.777658,248.93451
63,49.11364,36.75377,12.359871,12.359871,152.7664
64,47.454544,43.532295,3.9222488,3.9222488,15.384036
65,54.920456,45.67334,9.247116,9.247116,85.509155
66,61.556816,50.2592,11.297615,11.297615,127.63611
67,54.09091,55.985584,-1.8946724,1.8946724,3.5897834
68,44.96591,54.918606,-9.952694,9.952694,99.056114
69,39.15909,48.84746,-9.688374,9.688374,93.864586
70,39.15909,42.17364,-3.014553,3.014553,9.08753
71,45.795456,39.106533,6.688923,6.688923,44.741688
72,44.136364,41.77697,2.359394,2.359394,5.5667405
73,31.693182,42.603733,-10.910551,10.910551,119.04012
74,34.18182,35.97152,-1.7896996,1.7896996,3.2030244
75,41.647728,33.870937,7.7767906,7.7767906,60.478474
76,54.920456,37.29458,17.625877,17.625877,310.67154
77,64.045456,46.373188,17.672268,17.672268,312.30905
78,63.21591,55.94913,7.266781,7.266781,52.806103
79,32.97937,60.194275,-27.214905,27.214905,740.65106
80,47.454544,45.180477,2.274067,2.274067,5.1713805
81,37.5,44.303516,-6.8035164,6.8035164,46.287834
82,38.329544,39.50729,-1.1777458,1.1777458,1.3870852
83,35.011364,37.714863,-2.7034988,2.7034988,7.308906
84,36.670456,35.550922,1.1195335,1.1195335,1.2533554
85,52.431816,35.310837,17.12098,17.12098,293.12793
86,56.579544,43.92535,12.654194,12.654194,160.12862
87,59.068184,50.783863,8.284321,8.284321,68.629974
88,55.75,55.288933,0.4610672,0.4610672,0.21258296
89,56.579544,55.492657,1.0868874,1.0868874,1.1813241
90,54.920456,55.42863,-0.5081749,0.5081749,0.2582417
91,50.772728,54.473293,-3.7005653,3.7005653,13.694183
92,35.840908,51.695194,-15.854286,15.854286,251.35838
93,28.375,41.962368,-13.587368,13.587368,184.61656
94,23.397728,32.83821,-9.440483,9.440483,89.12272
95,20.909092,26.422632,-5.5135403,5.5135403,30.399126
96,20.079546,22.818707,-2.7391605,2.7391605,7.5030003
97,24.227272,21.237967,2.9893055,2.9893055,8.935947
98,30.034092,22.908625,7.1254673,7.1254673,50.772285
99,42.477272,26.83414,15.643131,15.643131,244.70755
100,49.943184,35.225613,14.717571,14.717571,216.6069
101,57.40909,43.302197,14.106892,14.106892,199.0044
102,49.11364,50.98779,-1.8741493,1.8741493,3.5124357
103,58.23864,50.140717,8.097923,8.097923,65.57636
104,58.23864,53.77131,4.467331,4.467331,19.957047
105,47.454544,55.799496,-8.344952,8.344952,69.638214
106,51.602272,50.80706,0.7952118,0.7952118,0.63236177
107,49.943184,50.171005,-0.22782135,0.22782135,0.051902566
108,50.772728,49.176903,1.5958252,1.5958252,2.546658
109,54.920456,49.21696,5.703495,5.703495,32.529854
110,59.897728,51.659004,8.238724,8.238724,67.87657
111,72.34091,55.577805,16.763107,16.763107,281.00177
112,81.465904,63.93233,17.533573,17.533573,307.42618
113,86.44318,72.69391,13.749268,13.749268,189.04236
114,83.125,79.24108,3.8839188,3.8839188,15.084825
115,67.36364,80.88341,-13.519768,13.519768,182.78412
116,59.897728,73.93489,-14.037163,14.037163,197.04195
117,55.75,65.38299,-9.632988,9.632988,92.79446
118,44.96591,58.54846,-13.582546,13.582546,184.48557
119,39.15909,49.68528,-10.526192,10.526192,110.80071
120,36.670456,42.311737,-5.641281,5.641281,31.824053
121,35.840908,37.787357,-1.9464493,1.9464493,3.7886648
122,34.18182,35.637543,-1.4557228,1.4557228,2.119129
123,37.5,34.064735,3.4352646,3.4352646,11.801043
124,39.15909,35.255836,3.9032516,3.9032516,15.2353735
125,39.98864,36.888103,3.1005363,3.1005363,9.613326
126,39.98864,38.096928,1.8917122,1.8917122,3.578575
127,48.28409,38.61295,9.671139,9.671139,93.53092
128,49.11364,43.257397,5.856243,5.856243,34.29558
129,45.795456,46.157692,-0.36223602,0.36223602,0.13121493
130,44.96591,45.561733,-0.5958214,0.5958214,0.35500312
131,44.136364,44.53606,-0.39969635,0.39969635,0.15975717
132,44.136364,43.47479,0.6615753,0.6615753,0.4376819
133,49.943184,43.013626,6.929558,6.929558,48.018772
134,54.920456,46.04398,8.876476,8.876476,78.79183
135,57.40909,50.40616,7.0029297,7.0029297,49.041023
136,63.21591,53.92644,9.289471,9.289471,86.294266
137,74.829544,58.578568,16.250977,16.250977,264.09424
138,73.17045,66.62952,6.5409317,6.5409317,42.783787
139,59.068184,70.09707,-11.028885,11.028885,121.6363
140,58.23864,64.428406,-6.189766,6.189766,38.3132
141,46.625,60.036903,-13.411903,13.411903,179.87915
142,42.477272,51.505417,-9.028145,9.028145,81.5074
143,39.15909,44.93906,-5.779972,5.779972,33.408077
144,36.670456,40.41481,-3.7443542,3.7443542,14.020188
145,34.18182,37.208153,-3.0263329,3.0263329,9.15869
146,33.352272,34.64993,-1.297657,1.297657,1.6839137
147,39.15909,33.154312,6.004776,6.004776,36.057335
148,45.795456,35.75797,10.037487,10.037487,100.751144
149,54.09091,40.80566,13.285252,13.285252,176.49791
150,57.40909,47.759823,9.649265,9.649265,93.10832
151,62.386364,52.96526,9.421104,9.421104,88.75721
152,66.53409,57.865715,8.668373,8.668373,75.14069
153,53.261364,62.271545,-9.010181,9.010181,81.18337
154,44.96591,57.40397,-12.438057,12.438057,154.70526
155,45.795456,49.565792,-3.7703362,3.7703362,14.215435
156,49.943184,45.94217,4.0010147,4.0010147,16.00812
157,55.75,46.939133,8.810867,8.810867,77.631386
158,57.40909,51.07911,6.329979,6.329979,40.068634
159,59.897728,54.24386,5.6538696,5.6538696,31.966242
160,59.068184,56.964954,2.1032295,2.1032295,4.4235744
161,64.045456,57.753757,6.2916985,6.2916985,39.58547
162,71.51136,60.481407,11.029953,11.029953,121.65987
163,76.48863,65.71336,10.775269,10.775269,116.106415
164,64.045456,70.90562,-6.860161,6.860161,47.061806
165,57.40909,67.53629,-10.127205,10.127205,102.56028
166,58.23864,61.436195,-3.1975555,3.1975555,10.224361
167,44.96591,58.34825,-13.3823395,13.3823395,179.087
168,40.818184,49.976055,-9.157871,9.157871,83.86661
169,39.15909,43.441868,-4.2827797,4.2827797,18.342201
170,38.329544,39.733173,-1.4036293,1.4036293,1.9701753
171,37.5,37.88738,-0.3873787,0.3873787,0.15006225
172,39.98864,36.885586,3.103054,3.103054,9.628944
173,44.96591,37.87135,7.0945625,7.0945625,50.332817
174,44.96591,41.16997,3.7959404,3.7959404,14.409163
175,36.670456,42.85215,-6.181694,6.181694,38.21334
176,39.98864,38.922844,1.0657959,1.0657959,1.1359209
177,47.454544,38.530815,8.923729,8.923729,79.632935
178,46.625,42.63664,3.9883614,3.9883614,15.907026
179,48.28409,44.448105,3.8359833,3.8359833,14.714767
180,46.625,46.086185,0.53881454,0.53881454,0.2903211
181,47.454544,45.860134,1.59441,1.59441,2.542143
182,49.11364,45.984737,3.1289024,3.1289024,9.7900305
183,49.943184,47.000465,2.9427185,2.9427185,8.659593
184,54.09091,47.98255,6.1083603,6.1083603,37.312065
185,50.772728,50.698227,0.07450104,0.07450104,0.0055504045
186,42.477272,50.327507,-7.850235,7.850235,61.62619
187,37.5,45.313416,-7.8134155,7.8134155,61.04946
188,37.5,39.827847,-2.3278465,2.3278465,5.4188695
189,45.795456,37.325165,8.470291,8.470291,71.745834
190,45.795456,41.034454,4.7610016,4.7610016,22.667135
191,41.647728,43.264942,-1.6172142,1.6172142,2.6153817
192,38.329544,41.92413,-3.5945854,3.5945854,12.921044
193,35.011364,39.180035,-4.1686707,4.1686707,17.377815
194,33.352272,35.940033,-2.587761,2.587761,6.6965065
195,33.352272,33.62321,-0.27093887,0.27093887,0.07340787
196,36.670456,32.739773,3.9306831,3.9306831,15.45027
197,37.5,34.28353,3.2164688,3.2164688,10.345672
198,46.625,35.598557,11.0264435,11.0264435,121.58246
199,43.306816,41.100754,2.2060623,2.2060623,4.866711
200,42.477272,42.11787,0.3594017,0.3594017,0.12916958
201,40.818184,41.74721,-0.92902756,0.92902756,0.8630922
202,23.397728,40.544975,-17.147247,17.147247,294.02808
203,17.59091,30.205137,-12.614227,12.614227,159.11873
204,17.59091,22.265661,-4.6747513,4.6747513,21.8533
205,21.738636,19.414335,2.3243008,2.3243008,5.4023743
206,26.71591,20.79859,5.9173203,5.9173203,35.01468
207,27.545456,24.235498,3.3099575,3.3099575,10.955819
208,29.204546,26.204296,3.0002499,3.0002499,9.001499
209,29.204546,27.792948,1.4115982,1.4115982,1.9926095
210,29.204546,28.406738,0.7978077,0.7978077,0.63649714
211,21.738636,28.57186,-6.8332233,6.8332233,46.69294
212,18.420454,24.61651,-6.1960564,6.1960564,38.391113
213,17.59091,21.03329,-3.442381,3.442381,11.849986
214,13.443182,19.2654,-5.822218,5.822218,33.89822
215,15.102273,16.60527,-1.5029974,1.5029974,2.2590013
216,14.272728,16.424515,-2.1517868,2.1517868,4.6301866
217,11.784091,16.090748,-4.306657,4.306657,18.547293
218,14.272728,14.717815,-0.44508743,0.44508743,0.19810282
219,8.465909,15.398231,-6.9323215,6.9323215,48.057083
220,9.295455,12.897342,-3.6018867,3.6018867,12.973588
221,10.954546,12.234666,-1.2801199,1.2801199,1.6387069
222,12.613637,12.908751,-0.29511356,0.29511356,0.08709201
223,11.784091,14.023179,-2.239088,2.239088,5.0135155
224,13.443182,14.064705,-0.6215229,0.6215229,0.38629073
225,13.443182,14.829108,-1.3859262,1.3859262,1.9207915
226,14.272728,15.149972,-0.877244,0.877244,0.769557
227,13.443182,15.650001,-2.2068186,2.2068186,4.870048
228,12.613637,15.438478,-2.8248415,2.8248415,7.9797297
229,12.613637,14.902963,-2.2893257,2.2893257,5.241012
230,10.125001,14.690481,-4.56548,4.56548,20.843609
231,10.954546,13.406319,-2.4517727,2.4517727,6.0111895
232,10.125001,13.29112,-3.1661186,3.1661186,10.024307
233,10.954546,12.913034,-1.9584885,1.9584885,3.8356771
234,14.272728,13.162962,1.109766,1.109766,1.2315806
235,8.465909,14.917191,-6.4512815,6.4512815,41.619034
236,5.977273,12.791948,-6.8146753,6.8146753,46.4398
237,5.977273,10.629643,-4.6523705,4.6523705,21.64455
238,4.318182,9.879527,-5.561345,5.561345,30.92856
239,3.4886365,8.90789,-5.419254,5.419254,29.368313
240,11.784091,8.189515,3.594576,3.594576,12.920976
241,12.613637,11.842676,0.7709608,0.7709608,0.59438056
242,11.784091,13.80976,-2.025669,2.025669,4.1033354
243,13.443182,14.03419,-0.5910082,0.5910082,0.34929067
244,18.420454,14.84078,3.5796738,3.5796738,12.814064
245,20.909092,17.625038,3.2840538,3.2840538,10.785009
246,23.397728,20.0768,3.3209286,3.3209286,11.028566
247,19.25,22.303015,-3.0530148,3.0530148,9.320899
248,19.25,21.01329,-1.7632904,1.7632904,3.109193
249,17.59091,20.274704,-2.683794,2.683794,7.20275
250,17.59091,19.171886,-1.5809765,1.5809765,2.4994867
251,15.931819,18.722227,-2.7904081,2.7904081,7.7863774
252,15.102273,17.766527,-2.6642542,2.6642542,7.0982504
253,20.079546,16.953772,3.1257744,3.1257744,9.770466
254,22.568182,19.17319,3.3949928,3.3949928,11.525976
255,25.886364,21.490028,4.3963356,4.3963356,19.327766
256,30.034092,24.142353,5.891739,5.891739,34.712585
257,33.352272,27.431652,5.92062,5.92062,35.05374
258,29.204546,30.592485,-1.3879395,1.3879395,1.9263759
259,27.545456,29.683435,-2.1379795,2.1379795,4.570956
260,24.227272,28.11007,-3.8827972,3.8827972,15.076115
261,19.25,25.625137,-6.3751373,6.3751373,40.642376
262,16.761364,21.936937,-5.1755733,5.1755733,26.78656
263,15.931819,19.179832,-3.2480135,3.2480135,10.549592
264,25.05682,17.778715,7.278105,7.278105,52.97081
265,22.568182,21.980015,0.5881672,0.5881672,0.34594065
266,31.693182,22.727892,8.96529,8.96529,80.37643
267,42.477272,27.582119,14.895153,14.895153,221.86559
268,58.23864,35.6444,22.594238,22.594238,510.4996
269,61.556816,47.767754,13.7890625,13.7890625,190.13824
270,48.28409,55.64718,-7.3630905,7.3630905,54.215103
271,44.96591,51.96059,-6.9946785,6.9946785,48.925526
272,38.329544,47.207603,-8.878059,8.878059,78.81994
273,29.204546,41.00572,-11.801172,11.801172,139.26767
274,23.397728,33.15937,-9.761642,9.761642,95.289665
275,20.079546,26.719301,-6.6397552,6.6397552,44.08635
276,19.25,22.504564,-3.2545643,3.2545643,10.592189
277,30.034092,20.628454,9.405638,9.405638,88.46602
278,44.136364,25.658197,18.478167,18.478167,341.44263
279,49.11364,35.64462,13.469021,13.469021,181.41452
280,53.261364,43.173393,10.087971,10.087971,101.76715
281,54.920456,48.740936,6.1795197,6.1795197,38.186462
282,49.11364,52.005493,-2.8918533,2.8918533,8.362816
283,49.943184,50.088238,-0.14505386,0.14505386,0.021040624
284,52.431816,49.15956,3.272255,3.272255,10.707652
285,45.795456,50.102097,-4.3066406,4.3066406,18.547153
286,35.011364,47.10763,-12.096268,12.096268,146.31969
287,30.034092,39.453632,-9.41954,9.41954,88.727745
288,26.71591,32.90627,-6.190359,6.190359,38.320545
289,35.011364,28.446693,6.5646706,6.5646706,43.0949
290,35.840908,31.285969,4.5549393,4.5549393,20.74747
291,40.818184,33.509857,7.3083267,7.3083267,53.41164
292,50.772728,37.134853,13.637875,13.637875,185.99162
293,64.045456,44.235104,19.810352,19.810352,392.45007
294,65.704544,54.686134,11.01841,11.01841,121.40535
295,52.431816,60.894444,-8.462627,8.462627,71.616066
296,47.454544,56.60937,-9.154827,9.154827,83.81086
297,39.98864,50.652786,-10.664146,10.664146,113.72402
298,31.693182,43.34154,-11.648359,11.648359,135.68428
299,29.204546,35.42642,-6.2218723,6.2218723,38.711697
300,27.545456,30.778492,-3.233036,3.233036,10.452522
301,30.034092,28.21591,1.818182,1.818182,3.3057857
302,35.840908,28.687948,7.15296,7.15296,51.164833
303,39.15909,32.23612,6.92297,6.92297,47.92751
304,37.5,35.77495,1.7250519,1.7250519,2.975804
305,35.840908,36.439037,-0.5981293,0.5981293,0.35775864
306,26.71591,35.586056,-8.870146,8.870146,78.67949
307,20.079546,30.055872,-9.976326,9.976326,99.52708
308,15.931819,23.87252,-7.9407015,7.9407015,63.05474
309,15.102273,19.292768,-4.1904955,4.1904955,17.560253
310,13.443182,17.272789,-3.829607,3.829607,14.66589
311,15.102273,15.873344,-0.77107143,0.77107143,0.59455115
312,13.443182,16.227661,-2.7844791,2.7844791,7.753324
313,10.954546,15.639517,-4.684971,4.684971,21.948952
314,14.272728,14.133964,0.13876438,0.13876438,0.019255554
315,20.079546,15.173022,4.9065237,4.9065237,24.073975
316,32.522728,18.59676,13.925968,13.925968,193.93259
317,29.204546,26.464785,2.7397614,2.7397614,7.5062923
318,27.545456,28.32286,-0.7774048,0.7774048,0.6043582
319,29.204546,27.784702,1.4198437,1.4198437,2.0159562
320,28.375,28.264778,0.11022186,0.11022186,0.012148859
321,24.227272,28.023075,-3.795803,3.795803,14.408121
322,23.397728,25.697079,-2.2993507,2.2993507,5.287014
323,20.909092,24.188553,-3.279461,3.279461,10.754864
324,20.079546,22.328497,-2.248951,2.248951,5.0577803
325,23.397728,21.156128,2.2416,2.2416,5.0247707
326,25.886364,22.478485,3.4078789,3.4078789,11.613639
327,22.568182,24.45838,-1.8901978,1.8901978,3.5728476
328,20.909092,23.562702,-2.6536102,2.6536102,7.0416474
329,16.761364,22.1543,-5.3929367,5.3929367,29.083767
330,12.613637,19.410994,-6.7973566,6.7973566,46.204056
331,10.125001,16.184776,-6.0597754,6.0597754,36.72088
332,8.465909,13.76294,-5.2970314,5.2970314,28.058542
333,7.636364,12.138357,-4.501993,4.501993,20.267942
334,11.784091,11.217508,0.5665827,0.5665827,0.32101592
335,16.761364,12.925237,3.8361273,3.8361273,14.715873
336,15.931819,16.134176,-0.20235729,0.20235729,0.040948473
337,12.613637,17.022102,-4.4084654,4.4084654,19.434566
338,14.272728,15.560735,-1.2880068,1.2880068,1.6589614
339,26.71591,15.701703,11.014207,11.014207,121.31275
340,27.545456,22.095543,5.449913,5.449913,29.701551
341,25.05682,25.51635,-0.45952988,0.45952988,0.21116771
342,30.034092,25.42042,4.6136723,4.6136723,21.285973
343,30.034092,27.785164,2.248928,2.248928,5.0576773
344,27.545456,28.867085,-1.3216286,1.3216286,1.7467021
345,23.397728,27.907223,-4.509495,4.509495,20.335543
346,28.375,25.174503,3.2004967,3.2004967,10.243179
347,33.352272,26.562103,6.790169,6.790169,46.10639
348,34.18182,30.06312,4.1187,4.1187,16.96369
349,39.15909,32.153378,7.0057106,7.0057106,49.079983
350,46.625,35.66632,10.958679,10.958679,120.09265
351,49.943184,41.31237,8.630814,8.630814,74.490944
352,49.943184,45.81919,4.123993,4.123993,17.007318
353,47.454544,47.841827,-0.38728333,0.38728333,0.14998837
354,44.96591,47.175488,-2.2095757,2.2095757,4.8822246
355,50.772728,45.194046,5.578682,5.578682,31.121693
356,43.306816,47.313694,-4.006878,4.006878,16.05507
357,52.431816,44.57286,7.8589554,7.8589554,61.76318
358,56.579544,47.908714,8.67083,8.67083,75.18329
359,54.09091,52.179024,1.9118881,1.9118881,3.655316
360,47.454544,52.933025,-5.4784813,5.4784813,30.013758
361,49.943184,49.48511,0.45807266,0.45807266,0.20983057
362,39.15909,48.68522,-9.526131,9.526131,90.74716
363,35.840908,42.570736,-6.729828,6.729828,45.290585
364,44.136364,37.596283,6.540081,6.540081,42.77266
365,47.454544,40.078476,7.376068,7.376068,54.40638
366,45.795456,43.554874,2.2405815,2.2405815,5.0202055
367,48.28409,44.437782,3.8463058,3.8463058,14.794068
368,38.329544,45.9967,-7.667156,7.667156,58.785286
369,26.71591,41.175167,-14.459257,14.459257,209.07011
370,24.227272,32.044586,-7.817314,7.817314,61.1104
371,19.25,26.602743,-7.352743,7.352743,54.06283
372,20.079546,22.067545,-1.987999,1.987999,3.9521399
373,24.227272,20.875826,3.3514462,3.3514462,11.232191
374,35.011364,22.800299,12.211065,12.211065,149.11012
375,39.15909,29.406973,9.752115,9.752115,95.10375
376,43.306816,34.796852,8.509964,8.509964,72.41949
377,45.795456,39.329567,6.465889,6.465889,41.80772
378,43.306816,42.645992,0.6608238,0.6608238,0.43668813
379,31.693182,42.616894,-10.923712,10.923712,119.32748
380,24.227272,35.879787,-11.652515,11.652515,135.78111
381,23.397728,28.334349,-4.9366207,4.9366207,24.370224
382,25.05682,24.793478,0.2633419,0.2633419,0.06934896
383,24.227272,24.5759,-0.3486271,0.3486271,0.12154085
384,27.545456,24.321117,3.2243385,3.2243385,10.3963585
385,25.886364,25.979498,-0.09313393,0.09313393,0.008673929
386,35.840908,25.898485,9.942423,9.942423,98.851776
387,30.863636,31.017616,-0.15398026,0.15398026,0.02370992
388,33.352272,30.897108,2.455164,2.455164,6.02783
389,37.5,31.795305,5.7046947,5.7046947,32.54354
390,40.818184,34.5119,6.306282,6.306282,39.76919
391,35.840908,37.55438,-1.7134705,1.7134705,2.935981
392,27.545456,36.26478,-8.719322,8.719322,76.02658
393,26.71591,30.78789,-4.0719795,4.0719795,16.581017
394,25.05682,27.735022,-2.6782017,2.6782017,7.1727643
395,21.738636,25.773876,-4.03524,4.03524,16.283163
396,23.397728,23.346373,0.051355362,0.051355362,0.0026373733
397,26.71591,23.260094,3.4558163,3.4558163,11.942666
398,35.840908,25.107721,10.733187,10.733187,115.201294
399,44.136364,30.815655,13.320709,13.320709,177.4413
400,45.795456,38.00286,7.792595,7.792595,60.724537
401,46.625,42.246513,4.3784866,4.3784866,19.171144
402,44.136364,44.404613,-0.2682495,0.2682495,0.0719578
403,33.352272,43.782154,-10.429882,10.429882,108.78244
404,40.818184,37.224144,3.59404,3.59404,12.917123
405,32.522728,37.99191,-5.469181,5.469181,29.911942
406,38.329544,34.337963,3.991581,3.991581,15.932718
407,34.18182,35.640358,-1.458538,1.458538,2.1273332
408,27.545456,34.380142,-6.8346863,6.8346863,46.712936
409,31.693182,29.951527,1.7416553,1.7416553,3.0333633
410,35.840908,30.19694,5.6439686,5.6439686,31.854382
411,44.136364,32.80734,11.329025,11.329025,128.34682
412,58.23864,38.611847,19.626793,19.626793,385.211
413,63.21591,49.01284,14.203072,14.203072,201.72725
414,76.48863,56.87287,19.61576,19.61576,384.77808
415,72.34091,67.041794,5.299118,5.299118,28.080652
416,66.53409,70.20903,-3.674942,3.674942,13.5051985
417,65.704544,68.193,-2.4884567,2.4884567,6.1924167
418,55.75,66.13186,-10.381859,10.381859,107.78299
419,37.5,59.74511,-22.24511,22.24511,494.8449
420,34.18182,46.223892,-12.042072,12.042072,145.0115
421,35.840908,37.507393,-1.6664848,1.6664848,2.7771716
422,45.795456,35.08854,10.706917,10.706917,114.63807
423,49.11364,40.050995,9.062645,9.062645,82.13153
424,50.772728,44.760006,6.012722,6.012722,36.152824
425,54.920456,47.819355,7.101101,7.101101,50.425632
426,62.386364,51.324722,11.061642,11.061642,122.35992
427,59.897728,56.83493,3.0627975,3.0627975,9.380729
428,54.920456,58.391033,-3.4705772,3.4705772,12.044907
429,53.261364,56.16827,-2.9069061,2.9069061,8.450103
430,44.96591,53.759197,-8.793285,8.793285,77.32187
431,45.795456,47.961285,-2.1658287,2.1658287,4.690814
432,40.818184,45.494232,-4.6760483,4.6760483,21.865427
433,39.98864,41.94166,-1.953022,1.953022,3.814295
434,39.98864,39.825794,0.16284561,0.16284561,0.026518693
435,46.625,39.063686,7.5613136,7.5613136,57.173462
436,51.602272,42.42003,9.182243,9.182243,84.31359
437,60.727272,47.009945,13.717327,13.717327,188.16507
438,51.602272,54.091873,-2.4896011,2.4896011,6.198114
439,47.454544,52.865902,-5.411358,5.411358,29.282795
440,41.647728,49.209232,-7.5615044,7.5615044,57.17635
441,41.647728,43.97409,-2.3263626,2.3263626,5.411963
442,46.625,41.40691,5.21809,5.21809,27.228464
443,43.306816,43.31652,-0.00970459,0.00970459,9.4179064e-05
444,44.136364,42.758606,1.377758,1.377758,1.8982172
445,54.09091,42.808445,11.282467,11.282467,127.29406
446,63.21591,48.224834,14.991077,14.991077,224.7324
447,74.0,55.94388,18.056122,18.056122,326.02353
448,69.02273,65.322266,3.7004623,3.7004623,13.693421
449,73.17045,67.69203,5.4784164,5.4784164,30.013046
450,68.193184,70.12107,-1.927887,1.927887,3.7167482
451,64.875,68.768074,-3.893074,3.893074,15.156026
452,54.09091,65.97573,-11.884819,11.884819,141.24892
453,56.579544,58.87449,-2.2949448,2.2949448,5.2667713
454,49.943184,56.18968,-6.2464943,6.2464943,39.018692
455,42.477272,51.807255,-9.329983,9.329983,87.04858
456,39.98864,45.53898,-5.5503387,5.5503387,30.806261
457,36.670456,41.205883,-4.535427,4.535427,20.570099
458,36.670456,37.555805,-0.8853493,0.8853493,0.78384334
459,43.306816,36.10148,7.2053375,7.2053375,51.91689
460,56.579544,39.287296,17.292248,17.292248,299.02182
461,59.068184,48.170433,10.897751,10.897751,118.76097
462,64.875,54.167923,10.707077,10.707077,114.641495
463,73.17045,59.846294,13.324154,13.324154,177.53308
464,69.85227,66.61689,3.235382,3.235382,10.467697
465,70.681816,68.31945,2.3623657,2.3623657,5.580772
466,69.85227,69.13944,0.7128296,0.7128296,0.508126
467,66.53409,68.92614,-2.3920517,2.3920517,5.7219114
468,64.045456,67.00495,-2.9594955,2.9594955,8.758614
469,65.704544,64.6863,1.0182419,1.0182419,1.0368165
470,69.85227,64.2836,5.568672,5.568672,31.010109
471,71.51136,66.360085,5.1512756,5.1512756,26.53564
472,80.63636,68.5062,12.130157,12.130157,147.14072
473,92.25,73.88791,18.362091,18.362091,337.16638
474,83.954544,81.781624,2.1729202,2.1729202,4.7215824
475,65.704544,82.569496,-16.864952,16.864952,284.4266
476,49.11364,74.09168,-24.978043,24.978043,623.9026
477,44.96591,59.557007,-14.591095,14.591095,212.90005
478,44.96591,49.08908,-4.123169,4.123169,17.000523
479,40.818184,44.93667,-4.1184845,4.1184845,16.961914
480,42.477272,41.54936,0.92791367,0.92791367,0.8610238
481,37.5,41.100876,-3.6008759,3.6008759,12.966307
482,38.329544,38.380405,-0.05086136,0.05086136,0.002586878
483,42.477272,37.45536,5.0219116,5.0219116,25.219597
484,54.920456,39.478535,15.441921,15.441921,238.45293
485,70.681816,47.273315,23.4085,23.4085,547.9579
